round,grad_computations,train_loss,drift,grad_norm,h_label,radius,ball_hits,mean_hit_step,cos_client,cos_agg,cos_client_exact
0,0,2.303516,3.895116e+00,6.629946e-01,0.400111,,,,,,
10,32000,0.991307,6.244136e+00,1.560534e+00,0.400111,,,,,,
20,63649,0.449874,4.004888e+00,8.049546e-01,0.400111,,,,,,
30,95648,0.289551,2.886289e+00,4.406065e-01,0.400111,,,,,,
40,127297,0.224270,2.343306e+00,2.866750e-01,0.400111,,,,,,
50,159296,0.186540,2.077523e+00,2.513488e-01,0.400111,,,,,,
60,190945,0.162186,1.839069e+00,2.390307e-01,0.400111,,,,,,
70,222944,0.144994,1.738593e+00,2.803705e-01,0.400111,,,,,,
80,254593,0.130677,1.599884e+00,2.277552e-01,0.400111,,,,,,
90,286535,0.120186,1.485905e+00,2.343279e-01,0.400111,,,,,,
100,318241,0.109190,1.425575e+00,2.009660e-01,0.400111,,,,,,
110,350183,0.104101,1.332399e+00,1.309026e-01,0.400111,,,,,,
120,381889,0.095612,1.276597e+00,1.631696e-01,0.400111,,,,,,
130,413831,0.090796,1.230945e+00,2.112739e-01,0.400111,,,,,,
140,445537,0.090621,1.120476e+00,1.449419e-01,0.400111,,,,,,
150,477379,0.082536,1.113152e+00,1.951178e-01,0.400111,,,,,,
160,509185,0.083317,1.041587e+00,1.143595e-01,0.400111,,,,,,
170,540937,0.076408,1.015533e+00,8.437695e-02,0.400111,,,,,,
180,572776,0.072613,1.011959e+00,1.292190e-01,0.400111,,,,,,
190,604585,0.069520,9.844604e-01,8.927978e-02,0.400111,,,,,,
200,636424,0.066705,9.713656e-01,1.404301e-01,0.400111,,,,,,
210,668233,0.063632,9.496954e-01,1.300187e-01,0.400111,,,,,,
220,700072,0.062672,9.318497e-01,1.332120e-01,0.400111,,,,,,
230,731881,0.060725,9.107562e-01,2.182340e-01,0.400111,,,,,,
240,763720,0.058170,8.880769e-01,1.216083e-01,0.400111,,,,,,
