round,grad_computations,train_loss,drift,grad_norm,h_label,radius,ball_hits,mean_hit_step,cos_client,cos_agg,cos_client_exact
0,0,2.303516,3.607674e+00,6.629946e-01,0.350087,,,,,,
10,32000,0.882527,5.673713e+00,1.472980e+00,0.350087,,,,,,
20,63682,0.404483,3.557011e+00,8.065087e-01,0.350087,,,,,,
30,95648,0.269785,2.577746e+00,4.079047e-01,0.350087,,,,,,
40,127330,0.211330,2.120053e+00,2.790152e-01,0.350087,,,,,,
50,159296,0.178097,1.839638e+00,2.666185e-01,0.350087,,,,,,
60,190978,0.154876,1.674543e+00,2.837052e-01,0.350087,,,,,,
70,222944,0.138405,1.530387e+00,3.035253e-01,0.350087,,,,,,
80,254626,0.125047,1.413039e+00,2.062124e-01,0.350087,,,,,,
90,286560,0.115351,1.339218e+00,2.347915e-01,0.350087,,,,,,
100,318274,0.105809,1.247032e+00,1.389001e-01,0.350087,,,,,,
110,350208,0.099081,1.170670e+00,2.176854e-01,0.350087,,,,,,
120,381922,0.093406,1.141629e+00,2.520104e-01,0.350087,,,,,,
130,413856,0.086993,1.077660e+00,2.175381e-01,0.350087,,,,,,
140,445570,0.083909,1.059423e+00,1.959669e-01,0.350087,,,,,,
150,477423,0.078404,1.012914e+00,1.749368e-01,0.350087,,,,,,
160,509218,0.074464,9.742641e-01,1.167863e-01,0.350087,,,,,,
170,540925,0.073088,9.594675e-01,1.590598e-01,0.350087,,,,,,
180,572834,0.068759,9.438896e-01,2.048762e-01,0.350087,,,,,,
190,604569,0.066458,9.092884e-01,1.590869e-01,0.350087,,,,,,
200,636482,0.064214,9.028432e-01,1.645363e-01,0.350087,,,,,,
210,668217,0.061482,8.610606e-01,1.036375e-01,0.350087,,,,,,
220,700130,0.060070,8.592865e-01,2.357628e-01,0.350087,,,,,,
230,731865,0.057759,8.325659e-01,1.788545e-01,0.350087,,,,,,
240,763778,0.055881,8.169530e-01,1.662161e-01,0.350087,,,,,,
