round,grad_computations,train_loss,drift,grad_norm,h_label,radius,ball_hits,mean_hit_step,cos_client,cos_agg,cos_client_exact
0,0,2.300195,5.766355e+00,6.769222e-01,0.950248,,,,,,
10,32000,1.744828,1.189268e+01,1.350710e+00,0.950248,,,,,,
20,63767,1.179821,1.163535e+01,1.560726e+00,0.950248,,,,,,
30,95712,0.811662,1.012156e+01,1.434103e+00,0.950248,,,,,,
40,127479,0.609426,9.004341e+00,1.043914e+00,0.950248,,,,,,
50,159424,0.521217,7.679716e+00,8.284622e-01,0.950248,,,,,,
60,191191,0.433750,6.842884e+00,5.704026e-01,0.950248,,,,,,
70,223129,0.386211,6.135000e+00,6.729420e-01,0.950248,,,,,,
80,254903,0.338134,5.589578e+00,5.963938e-01,0.950248,,,,,,
90,286841,0.303938,5.133743e+00,4.693694e-01,0.950248,,,,,,
100,318615,0.278512,4.815156e+00,5.122451e-01,0.950248,,,,,,
110,350553,0.255737,4.480354e+00,2.832435e-01,0.950248,,,,,,
120,382320,0.238124,4.281956e+00,4.281859e-01,0.950248,,,,,,
130,414188,0.220449,4.073177e+00,3.205961e-01,0.950248,,,,,,
140,446032,0.205966,3.876741e+00,4.688347e-01,0.950248,,,,,,
150,477835,0.193831,3.622764e+00,2.627776e-01,0.950248,,,,,,
160,509744,0.184071,3.549824e+00,3.871848e-01,0.950248,,,,,,
170,541483,0.174712,3.558106e+00,4.892603e-01,0.950248,,,,,,
180,573456,0.162900,3.363829e+00,4.787781e-01,0.950248,,,,,,
190,605250,0.156548,3.199735e+00,3.294838e-01,0.950248,,,,,,
200,637168,0.148809,3.101013e+00,2.757787e-01,0.950248,,,,,,
210,668962,0.143249,3.038168e+00,2.932850e-01,0.950248,,,,,,
220,700880,0.136140,2.945856e+00,2.389459e-01,0.950248,,,,,,
230,732674,0.130583,2.836253e+00,1.527778e-01,0.950248,,,,,,
240,764508,0.128156,2.778219e+00,1.696174e-01,0.950248,,,,,,
