round,grad_computations,train_loss,drift,grad_norm,h_label,radius,ball_hits,mean_hit_step,cos_client,cos_agg,cos_client_exact
0,0,2.309732,5.976887e+00,8.913017e-01,0.600134,,,,,,
10,32000,1.230946,8.157872e+00,1.810350e+00,0.600134,,,,,,
20,63787,0.570936,6.035552e+00,9.475259e-01,0.600134,,,,,,
30,95776,0.375658,4.524784e+00,5.569184e-01,0.600134,,,,,,
40,127563,0.290810,3.617850e+00,4.314220e-01,0.600134,,,,,,
50,159552,0.240710,3.097220e+00,3.881990e-01,0.600134,,,,,,
60,191339,0.206727,2.777315e+00,3.111001e-01,0.600134,,,,,,
70,223307,0.181627,2.520202e+00,3.249092e-01,0.600134,,,,,,
80,255115,0.162818,2.353514e+00,3.644725e-01,0.600134,,,,,,
90,287083,0.148960,2.177500e+00,4.166322e-01,0.600134,,,,,,
100,318891,0.137095,2.007959e+00,2.165461e-01,0.600134,,,,,,
110,350859,0.125553,1.916703e+00,2.524167e-01,0.600134,,,,,,
120,382667,0.116042,1.804212e+00,1.376949e-01,0.600134,,,,,,
130,414618,0.109858,1.733224e+00,1.756768e-01,0.600134,,,,,,
140,446422,0.103966,1.652697e+00,2.001010e-01,0.600134,,,,,,
150,478365,0.097496,1.644416e+00,2.500933e-01,0.600134,,,,,,
160,510198,0.092554,1.553944e+00,1.546111e-01,0.600134,,,,,,
170,542037,0.089003,1.504180e+00,1.744938e-01,0.600134,,,,,,
180,573974,0.086331,1.438084e+00,1.345808e-01,0.600134,,,,,,
190,605813,0.081021,1.410474e+00,1.743435e-01,0.600134,,,,,,
200,637750,0.077810,1.385019e+00,1.535701e-01,0.600134,,,,,,
210,669568,0.074567,1.356388e+00,2.510186e-01,0.600134,,,,,,
220,701526,0.071606,1.317227e+00,2.262296e-01,0.600134,,,,,,
230,733344,0.069587,1.296328e+00,1.998277e-01,0.600134,,,,,,
240,765285,0.069840,1.207699e+00,1.355509e-01,0.600134,,,,,,
