round,grad_computations,train_loss,drift,grad_norm,h_label,radius,ball_hits,mean_hit_step,cos_client,cos_agg,cos_client_exact
0,0,2.303516,3.302114e+00,6.629946e-01,0.300090,,,,,,
10,32000,0.832794,5.009199e+00,1.475043e+00,0.300090,,,,,,
20,63712,0.381977,3.079177e+00,7.308026e-01,0.300090,,,,,,
30,95712,0.258922,2.239017e+00,4.324943e-01,0.300090,,,,,,
40,127424,0.204026,1.872639e+00,2.675467e-01,0.300090,,,,,,
50,159424,0.174831,1.614696e+00,1.614409e-01,0.300090,,,,,,
60,191136,0.150270,1.449570e+00,2.595730e-01,0.300090,,,,,,
70,223136,0.132217,1.330090e+00,1.560999e-01,0.300090,,,,,,
80,254848,0.119365,1.245829e+00,1.538649e-01,0.300090,,,,,,
90,286845,0.110283,1.189578e+00,2.223232e-01,0.300090,,,,,,
100,318560,0.101094,1.156855e+00,3.109182e-01,0.300090,,,,,,
110,350557,0.094911,1.054565e+00,1.748089e-01,0.300090,,,,,,
120,382272,0.088301,1.013407e+00,2.003427e-01,0.300090,,,,,,
130,414269,0.085447,9.659427e-01,1.978213e-01,0.300090,,,,,,
140,445984,0.079958,9.301774e-01,1.291234e-01,0.300090,,,,,,
150,477914,0.076557,8.931579e-01,1.915291e-01,0.300090,,,,,,
160,509696,0.072799,8.931116e-01,1.956076e-01,0.300090,,,,,,
170,541430,0.068662,8.715995e-01,2.245946e-01,0.300090,,,,,,
180,573405,0.065727,8.175933e-01,1.072662e-01,0.300090,,,,,,
190,605131,0.064569,8.249786e-01,2.183391e-01,0.300090,,,,,,
200,637117,0.061329,7.868402e-01,1.560836e-01,0.300090,,,,,,
210,668843,0.059597,7.641242e-01,1.737915e-01,0.300090,,,,,,
220,700829,0.058658,7.319208e-01,1.556547e-01,0.300090,,,,,,
230,732555,0.056410,7.154239e-01,9.197500e-02,0.300090,,,,,,
240,764541,0.054301,7.054106e-01,1.282388e-01,0.300090,,,,,,
