round,grad_computations,train_loss,drift,grad_norm,h_label,radius,ball_hits,mean_hit_step,cos_client,cos_agg,cos_client_exact
0,0,2.303516,2.609221e+00,6.629946e-01,0.200087,,,,,,
10,32000,0.749923,3.577106e+00,1.527148e+00,0.200087,,,,,,
20,63712,0.349614,2.323779e+00,8.920025e-01,0.200087,,,,,,
30,95712,0.247736,1.676008e+00,3.149603e-01,0.200087,,,,,,
40,127424,0.188423,1.400921e+00,3.417239e-01,0.200087,,,,,,
50,159424,0.158262,1.300636e+00,7.084666e-01,0.200087,,,,,,
60,191136,0.139066,1.099108e+00,2.031213e-01,0.200087,,,,,,
70,223136,0.123612,1.035126e+00,4.595403e-01,0.200087,,,,,,
80,254848,0.112151,9.363216e-01,2.433915e-01,0.200087,,,,,,
90,286846,0.102096,8.707712e-01,1.035781e-01,0.200087,,,,,,
100,318560,0.094610,8.180232e-01,1.803483e-01,0.200087,,,,,,
110,350558,0.089293,7.766944e-01,1.207314e-01,0.200087,,,,,,
120,382272,0.083563,7.425770e-01,1.046144e-01,0.200087,,,,,,
130,414270,0.077714,7.230177e-01,2.203478e-01,0.200087,,,,,,
140,445984,0.077290,7.026798e-01,1.842970e-01,0.200087,,,,,,
150,477950,0.071145,7.095518e-01,2.781526e-01,0.200087,,,,,,
160,509696,0.068471,6.614909e-01,1.613322e-01,0.200087,,,,,,
170,541491,0.065257,6.259156e-01,9.825692e-02,0.200087,,,,,,
180,573406,0.062802,6.076215e-01,1.336464e-01,0.200087,,,,,,
190,605178,0.060230,6.011721e-01,1.152097e-01,0.200087,,,,,,
200,637118,0.065467,5.835556e-01,1.579531e-01,0.200087,,,,,,
210,668890,0.056412,5.698288e-01,1.288136e-01,0.200087,,,,,,
220,700830,0.053992,5.503681e-01,1.533037e-01,0.200087,,,,,,
230,732602,0.051604,5.418893e-01,1.457472e-01,0.200087,,,,,,
240,764542,0.051686,5.377401e-01,1.166973e-01,0.200087,,,,,,
