round,grad_computations,train_loss,drift,grad_norm,h_label,radius,ball_hits,mean_hit_step,cos_client,cos_agg,cos_client_exact
0,0,2.300195,5.867894e+00,6.769222e-01,1.000000,,,,,,
10,32000,1.532966,1.786829e+01,1.539288e+00,1.000000,,,,,,
20,63754,1.166182,1.652303e+01,3.470773e+00,1.000000,,,,,,
30,95712,1.050829,1.653369e+01,5.352234e+00,1.000000,,,,,,
40,127466,0.819091,1.249473e+01,4.338804e+00,1.000000,,,,,,
50,159424,0.512774,9.397414e+00,1.897288e+00,1.000000,,,,,,
60,191178,0.455961,9.275827e+00,2.170911e+00,1.000000,,,,,,
70,223117,0.388044,7.969144e+00,1.340226e+00,1.000000,,,,,,
80,254890,0.462764,9.547675e+00,3.035820e+00,1.000000,,,,,,
90,286829,0.321393,6.758681e+00,1.126225e+00,1.000000,,,,,,
100,318602,0.392497,8.468134e+00,2.998002e+00,1.000000,,,,,,
110,350541,0.293514,6.718446e+00,1.608010e+00,1.000000,,,,,,
120,382295,0.270675,6.449650e+00,1.222823e+00,1.000000,,,,,,
130,414170,0.304734,8.522175e+00,3.481228e+00,1.000000,,,,,,
140,446007,0.236791,5.529112e+00,6.990656e-01,1.000000,,,,,,
150,477816,0.228654,5.372820e+00,6.160612e-01,1.000000,,,,,,
160,509719,0.226899,5.567798e+00,1.220220e+00,1.000000,,,,,,
170,541451,0.211196,5.286709e+00,7.502144e-01,1.000000,,,,,,
180,573431,0.193935,5.276873e+00,1.028962e+00,1.000000,,,,,,
190,605205,0.479832,9.650548e+00,4.445926e+00,1.000000,,,,,,
200,637143,0.180087,4.528440e+00,6.477854e-01,1.000000,,,,,,
210,668917,0.181640,4.844791e+00,1.110598e+00,1.000000,,,,,,
220,700855,0.217782,5.021287e+00,1.380345e+00,1.000000,,,,,,
230,732629,0.159175,4.271333e+00,6.157504e-01,1.000000,,,,,,
240,764465,0.158210,4.416076e+00,8.295113e-01,1.000000,,,,,,
