round,grad_computations,train_loss,drift,grad_norm,h_label,radius,ball_hits,mean_hit_step,cos_client,cos_agg,cos_client_exact
0,0,2.303516,4.886117e+00,6.629946e-01,0.600134,,,,,,
10,32000,1.360519,8.150719e+00,1.702821e+00,0.600134,,,,,,
20,63787,0.637779,6.322565e+00,1.066586e+00,0.600134,,,,,,
30,95776,0.405327,4.657277e+00,5.778547e-01,0.600134,,,,,,
40,127563,0.305158,3.719931e+00,5.103242e-01,0.600134,,,,,,
50,159552,0.242050,3.148085e+00,3.123154e-01,0.600134,,,,,,
60,191339,0.207096,2.765396e+00,3.453187e-01,0.600134,,,,,,
70,223307,0.181744,2.542278e+00,2.605639e-01,0.600134,,,,,,
80,255115,0.163600,2.314684e+00,2.429021e-01,0.600134,,,,,,
90,287083,0.148240,2.158586e+00,2.227958e-01,0.600134,,,,,,
100,318891,0.135423,2.033470e+00,1.743714e-01,0.600134,,,,,,
110,350859,0.127479,1.949862e+00,2.297807e-01,0.600134,,,,,,
120,382667,0.118424,1.842542e+00,1.303316e-01,0.600134,,,,,,
130,414618,0.110930,1.768588e+00,2.722377e-01,0.600134,,,,,,
140,446422,0.104172,1.714378e+00,1.710072e-01,0.600134,,,,,,
150,478365,0.099499,1.646428e+00,1.419196e-01,0.600134,,,,,,
160,510198,0.094570,1.612584e+00,1.808953e-01,0.600134,,,,,,
170,542037,0.091426,1.540479e+00,1.345072e-01,0.600134,,,,,,
180,573974,0.087241,1.507391e+00,1.447415e-01,0.600134,,,,,,
190,605813,0.083745,1.463256e+00,1.910273e-01,0.600134,,,,,,
200,637750,0.081303,1.438997e+00,1.907966e-01,0.600134,,,,,,
210,669568,0.077209,1.400160e+00,1.363934e-01,0.600134,,,,,,
220,701526,0.075321,1.362124e+00,1.240836e-01,0.600134,,,,,,
230,733344,0.072142,1.345928e+00,1.469915e-01,0.600134,,,,,,
240,765285,0.070918,1.312032e+00,1.010132e-01,0.600134,,,,,,
