round,grad_computations,train_loss,drift,grad_norm,h_label,radius,ball_hits,mean_hit_step,cos_client,cos_agg,cos_client_exact
0,0,2.309732,6.235266e-02,8.913017e-01,0.000000,,,,,,
10,32000,0.503382,1.325109e-01,1.727127e+00,0.000000,,,,,,
20,63840,0.286657,1.573735e-01,9.337043e-01,0.000000,,,,,,
30,95840,0.208525,1.456554e-01,5.318223e-01,0.000000,,,,,,
40,127680,0.166080,1.380611e-01,2.132232e-01,0.000000,,,,,,
50,159680,0.140532,1.328047e-01,2.964050e-01,0.000000,,,,,,
60,191520,0.127680,1.291528e-01,2.965204e-01,0.000000,,,,,,
70,223520,0.108860,1.284674e-01,2.574168e-01,0.000000,,,,,,
80,255360,0.098275,1.225397e-01,2.485588e-01,0.000000,,,,,,
90,287360,0.088853,1.242914e-01,2.939042e-01,0.000000,,,,,,
100,319200,0.083393,1.181220e-01,2.541595e-01,0.000000,,,,,,
110,351200,0.079668,1.173364e-01,2.331178e-01,0.000000,,,,,,
120,383040,0.077693,1.181558e-01,1.758653e-01,0.000000,,,,,,
130,415040,0.069027,1.193174e-01,1.243913e-01,0.000000,,,,,,
140,446880,0.066582,1.149856e-01,1.550883e-01,0.000000,,,,,,
150,478880,0.061761,1.176798e-01,2.180989e-01,0.000000,,,,,,
160,510720,0.058938,1.157578e-01,1.443686e-01,0.000000,,,,,,
170,542560,0.056631,1.119862e-01,1.424139e-01,0.000000,,,,,,
180,574560,0.053347,1.141930e-01,2.441732e-01,0.000000,,,,,,
190,606400,0.051172,1.133522e-01,1.494609e-01,0.000000,,,,,,
200,638400,0.051302,1.142722e-01,2.521750e-01,0.000000,,,,,,
210,670240,0.047921,1.118972e-01,1.707774e-01,0.000000,,,,,,
220,702240,0.046502,1.106171e-01,9.886064e-02,0.000000,,,,,,
230,734080,0.045096,1.096011e-01,1.477868e-01,0.000000,,,,,,
240,766080,0.043009,1.105370e-01,1.678731e-01,0.000000,,,,,,
