round,grad_computations,train_loss,drift,grad_norm,h_label,radius,ball_hits,mean_hit_step,cos_client,cos_agg,cos_client_exact
0,0,2.309732,6.939243e+00,8.913017e-01,0.800062,,,,,,
10,32000,1.587775,9.545899e+00,1.656571e+00,0.800062,,,,,,
20,63693,0.934568,8.318627e+00,1.602647e+00,0.800062,,,,,,
30,95648,0.600991,6.707702e+00,1.095771e+00,0.800062,,,,,,
40,127341,0.442254,5.494108e+00,7.715176e-01,0.800062,,,,,,
50,159296,0.350023,4.783006e+00,5.096782e-01,0.800062,,,,,,
60,190989,0.295893,4.187788e+00,5.409234e-01,0.800062,,,,,,
70,222913,0.253945,3.765350e+00,4.503586e-01,0.800062,,,,,,
80,254637,0.226558,3.369457e+00,2.880200e-01,0.800062,,,,,,
90,286561,0.205333,3.168787e+00,3.481793e-01,0.800062,,,,,,
100,318285,0.185017,2.988930e+00,3.619602e-01,0.800062,,,,,,
110,350209,0.172872,2.796585e+00,2.510145e-01,0.800062,,,,,,
120,381933,0.160281,2.686790e+00,2.858613e-01,0.800062,,,,,,
130,413803,0.147990,2.588318e+00,3.765198e-01,0.800062,,,,,,
140,445550,0.142301,2.448858e+00,2.404547e-01,0.800062,,,,,,
150,477401,0.132208,2.367812e+00,2.407944e-01,0.800062,,,,,,
160,509198,0.126376,2.225408e+00,2.447633e-01,0.800062,,,,,,
170,540934,0.131270,2.174032e+00,1.459855e-01,0.800062,,,,,,
180,572846,0.112984,2.123583e+00,1.863605e-01,0.800062,,,,,,
190,604551,0.107755,2.049149e+00,1.396417e-01,0.800062,,,,,,
200,636494,0.102681,1.990880e+00,1.750575e-01,0.800062,,,,,,
210,668199,0.099223,1.953608e+00,1.831155e-01,0.800062,,,,,,
220,700142,0.094943,1.903136e+00,2.108189e-01,0.800062,,,,,,
230,731892,0.091494,1.873899e+00,2.091297e-01,0.800062,,,,,,
240,763736,0.089190,1.807131e+00,1.898253e-01,0.800062,,,,,,
