round,grad_computations,train_loss,drift,grad_norm,h_label,radius,ball_hits,mean_hit_step,cos_client,cos_agg,cos_client_exact
0,0,2.303516,1.746240e+00,6.629946e-01,0.100051,,,,,,
10,32000,0.774887,2.550229e+00,1.322192e+00,0.100051,,,,,,
20,63648,0.329263,1.582765e+00,1.405108e+00,0.100051,,,,,,
30,95648,0.228408,1.117408e+00,2.956176e-01,0.100051,,,,,,
40,127296,0.181769,9.269980e-01,2.864764e-01,0.100051,,,,,,
50,159296,0.150507,8.348317e-01,2.721400e-01,0.100051,,,,,,
60,190944,0.135895,7.155079e-01,2.514939e-01,0.100051,,,,,,
70,222944,0.118303,6.625109e-01,2.463567e-01,0.100051,,,,,,
80,254592,0.106167,6.299520e-01,1.767537e-01,0.100051,,,,,,
90,286592,0.096628,5.892649e-01,2.721438e-01,0.100051,,,,,,
100,318240,0.089421,5.522057e-01,1.561025e-01,0.100051,,,,,,
110,350240,0.085037,5.539410e-01,3.704174e-01,0.100051,,,,,,
120,381888,0.078866,5.055447e-01,2.048907e-01,0.100051,,,,,,
130,413838,0.078028,4.867412e-01,1.694230e-01,0.100051,,,,,,
140,445536,0.072865,4.524263e-01,1.306408e-01,0.100051,,,,,,
150,477486,0.067642,4.444678e-01,1.357164e-01,0.100051,,,,,,
160,509184,0.064956,4.629683e-01,3.475184e-01,0.100051,,,,,,
170,540882,0.062102,4.155472e-01,1.034650e-01,0.100051,,,,,,
180,572832,0.058418,4.109513e-01,1.444699e-01,0.100051,,,,,,
190,604481,0.056623,4.017584e-01,1.669444e-01,0.100051,,,,,,
200,636480,0.054493,3.929433e-01,1.645679e-01,0.100051,,,,,,
210,668129,0.054135,3.837204e-01,1.416701e-01,0.100051,,,,,,
220,700128,0.050750,3.773338e-01,1.352661e-01,0.100051,,,,,,
230,731777,0.049846,3.599869e-01,8.705377e-02,0.100051,,,,,,
240,763726,0.047559,3.526716e-01,1.116858e-01,0.100051,,,,,,
