round,grad_computations,train_loss,drift,grad_norm,h_label,radius,ball_hits,mean_hit_step,cos_client,cos_agg,cos_client_exact
0,0,2.300195,5.336965e+00,6.769222e-01,0.800062,,,,,,
10,32000,1.660779,9.394385e+00,1.447880e+00,0.800062,,,,,,
20,63693,1.038885,8.409772e+00,1.586230e+00,0.800062,,,,,,
30,95648,0.674938,7.013178e+00,1.148210e+00,0.800062,,,,,,
40,127341,0.489885,5.826551e+00,8.371978e-01,0.800062,,,,,,
50,159296,0.386267,5.041603e+00,6.306829e-01,0.800062,,,,,,
60,190989,0.319132,4.367767e+00,5.465796e-01,0.800062,,,,,,
70,222913,0.272593,3.876938e+00,4.543915e-01,0.800062,,,,,,
80,254637,0.240208,3.506725e+00,3.514981e-01,0.800062,,,,,,
90,286561,0.212858,3.268116e+00,3.438694e-01,0.800062,,,,,,
100,318285,0.198364,3.036689e+00,4.665818e-01,0.800062,,,,,,
110,350209,0.179013,2.840079e+00,1.685458e-01,0.800062,,,,,,
120,381933,0.165115,2.702040e+00,2.572114e-01,0.800062,,,,,,
130,413803,0.155012,2.570493e+00,3.008486e-01,0.800062,,,,,,
140,445550,0.143602,2.443743e+00,2.003488e-01,0.800062,,,,,,
150,477401,0.136645,2.370509e+00,2.577119e-01,0.800062,,,,,,
160,509198,0.129611,2.287892e+00,2.209738e-01,0.800062,,,,,,
170,540934,0.145247,2.202149e+00,2.305298e-01,0.800062,,,,,,
180,572846,0.116694,2.112089e+00,2.114349e-01,0.800062,,,,,,
190,604551,0.109999,2.077709e+00,2.361285e-01,0.800062,,,,,,
200,636494,0.104023,2.028629e+00,2.567395e-01,0.800062,,,,,,
210,668199,0.099477,1.924545e+00,1.785277e-01,0.800062,,,,,,
220,700142,0.095636,1.853106e+00,1.119028e-01,0.800062,,,,,,
230,731892,0.091331,1.857723e+00,1.981164e-01,0.800062,,,,,,
240,763736,0.087893,1.797244e+00,1.162564e-01,0.800062,,,,,,
