round,grad_computations,train_loss,drift,grad_norm,h_label,radius,ball_hits,mean_hit_step,cos_client,cos_agg,cos_client_exact
0,0,2.309732,6.485953e+00,8.913014e-01,0.700099,,,,,,
10,32000,1.417168,8.478539e+00,1.812447e+00,0.700099,,,,,,
20,63673,0.727660,7.118025e+00,1.285595e+00,0.700099,,,,,,
30,95648,0.468309,5.493197e+00,9.199842e-01,0.700099,,,,,,
40,127321,0.350232,4.442961e+00,6.044096e-01,0.700099,,,,,,
50,159296,0.281721,3.764975e+00,4.270234e-01,0.700099,,,,,,
60,190969,0.239717,3.308845e+00,3.103808e-01,0.700099,,,,,,
70,222884,0.210297,2.979028e+00,2.662094e-01,0.700099,,,,,,
80,254617,0.187109,2.771554e+00,2.388724e-01,0.700099,,,,,,
90,286532,0.170283,2.599932e+00,1.848641e-01,0.700099,,,,,,
100,318265,0.155679,2.447397e+00,2.476141e-01,0.700099,,,,,,
110,350180,0.145923,2.332411e+00,2.734621e-01,0.700099,,,,,,
120,381913,0.134674,2.171916e+00,1.981264e-01,0.700099,,,,,,
130,413791,0.129313,2.111187e+00,3.380500e-01,0.700099,,,,,,
140,445501,0.120285,1.993695e+00,1.758155e-01,0.700099,,,,,,
150,477399,0.111739,1.917939e+00,1.857151e-01,0.700099,,,,,,
160,509149,0.106568,1.876368e+00,2.145679e-01,0.700099,,,,,,
170,540936,0.102103,1.783448e+00,1.702349e-01,0.700099,,,,,,
180,572797,0.096453,1.735753e+00,1.367611e-01,0.700099,,,,,,
190,604584,0.092685,1.715723e+00,1.747828e-01,0.700099,,,,,,
200,636445,0.089001,1.715755e+00,3.620058e-01,0.700099,,,,,,
210,668172,0.087142,1.619844e+00,1.625311e-01,0.700099,,,,,,
220,700093,0.081967,1.554863e+00,1.200856e-01,0.700099,,,,,,
230,731820,0.079323,1.561649e+00,1.853798e-01,0.700099,,,,,,
240,763704,0.077409,1.495458e+00,2.060180e-01,0.700099,,,,,,
