round,grad_computations,train_loss,drift,grad_norm,h_label,radius,ball_hits,mean_hit_step,cos_client,cos_agg,cos_client_exact
0,0,2.300195,5.493469e+00,6.769222e-01,0.850100,,,,,,
10,32000,1.709700,9.867531e+00,1.365159e+00,0.850100,,,,,,
20,63674,1.167711,8.141869e+00,1.895782e+00,0.850100,,,,,,
30,95648,0.764904,7.688100e+00,1.285176e+00,0.850100,,,,,,
40,127322,0.569341,6.508968e+00,9.265524e-01,0.850100,,,,,,
50,159296,0.440750,5.618080e+00,7.688744e-01,0.850100,,,,,,
60,190970,0.360884,4.916190e+00,5.584412e-01,0.850100,,,,,,
70,222899,0.307647,4.363861e+00,5.618570e-01,0.850100,,,,,,
80,254618,0.267121,3.967449e+00,3.678862e-01,0.850100,,,,,,
90,286547,0.237090,3.643813e+00,3.320641e-01,0.850100,,,,,,
100,318266,0.215595,3.402013e+00,3.325091e-01,0.850100,,,,,,
110,350195,0.197411,3.204564e+00,2.208921e-01,0.850100,,,,,,
120,381914,0.182797,2.974839e+00,2.599796e-01,0.850100,,,,,,
130,413779,0.168372,2.867217e+00,2.438331e-01,0.850100,,,,,,
140,445517,0.158146,2.785772e+00,3.125286e-01,0.850100,,,,,,
150,477374,0.150321,2.626939e+00,1.788998e-01,0.850100,,,,,,
160,509165,0.138662,2.540537e+00,2.202538e-01,0.850100,,,,,,
170,540904,0.132218,2.443273e+00,1.860541e-01,0.850100,,,,,,
180,572813,0.125650,2.370829e+00,2.526011e-01,0.850100,,,,,,
190,604507,0.118756,2.307703e+00,1.879558e-01,0.850100,,,,,,
200,636461,0.113418,2.278347e+00,2.384641e-01,0.850100,,,,,,
210,668155,0.109411,2.175674e+00,1.455352e-01,0.850100,,,,,,
220,700109,0.104722,2.130814e+00,1.607192e-01,0.850100,,,,,,
230,731829,0.101308,2.099821e+00,2.180877e-01,0.850100,,,,,,
240,763693,0.096250,2.026563e+00,1.227745e-01,0.850100,,,,,,
