round,grad_computations,train_loss,drift,grad_norm,h_label,radius,ball_hits,mean_hit_step,cos_client,cos_agg,cos_client_exact
0,0,2.303516,2.970984e+00,6.629946e-01,0.250047,,,,,,
10,32000,0.806577,4.319503e+00,1.494642e+00,0.250047,,,,,,
20,63648,0.367712,2.601282e+00,7.410645e-01,0.250047,,,,,,
30,95648,0.248596,1.968540e+00,3.698074e-01,0.250047,,,,,,
40,127296,0.202576,1.643587e+00,3.715729e-01,0.250047,,,,,,
50,159296,0.165973,1.399908e+00,1.921233e-01,0.250047,,,,,,
60,190944,0.143406,1.271582e+00,1.771047e-01,0.250047,,,,,,
70,222944,0.128878,1.166745e+00,2.298510e-01,0.250047,,,,,,
80,254592,0.115274,1.111773e+00,2.773755e-01,0.250047,,,,,,
90,286554,0.107483,1.025905e+00,2.148904e-01,0.250047,,,,,,
100,318240,0.098376,9.602890e-01,1.413550e-01,0.250047,,,,,,
110,350202,0.091417,9.384319e-01,2.630583e-01,0.250047,,,,,,
120,381888,0.090345,9.036639e-01,2.165857e-01,0.250047,,,,,,
130,413850,0.080238,8.344759e-01,1.277176e-01,0.250047,,,,,,
140,445536,0.077390,8.226777e-01,1.873406e-01,0.250047,,,,,,
150,477446,0.072673,7.851273e-01,1.241072e-01,0.250047,,,,,,
160,509184,0.070854,7.757725e-01,1.984659e-01,0.250047,,,,,,
170,540913,0.067469,7.292928e-01,1.013323e-01,0.250047,,,,,,
180,572794,0.064967,7.032831e-01,1.230572e-01,0.250047,,,,,,
190,604543,0.061926,6.966333e-01,1.279486e-01,0.250047,,,,,,
200,636442,0.059429,6.691996e-01,1.172620e-01,0.250047,,,,,,
210,668191,0.058295,6.622800e-01,1.145494e-01,0.250047,,,,,,
220,700090,0.055802,6.491894e-01,1.127434e-01,0.250047,,,,,,
230,731839,0.054325,6.258935e-01,9.949429e-02,0.250047,,,,,,
240,763738,0.053115,6.256893e-01,9.755664e-02,0.250047,,,,,,
