round,grad_computations,train_loss,drift,grad_norm,h_label,radius,ball_hits,mean_hit_step,cos_client,cos_agg,cos_client_exact
0,0,2.300195,4.155195e+00,6.769222e-01,0.500113,,,,,,
10,32000,1.109685,7.452671e+00,1.587569e+00,0.500113,,,,,,
20,63713,0.515500,5.030171e+00,8.226019e-01,0.500113,,,,,,
30,95712,0.344466,3.767428e+00,4.882846e-01,0.500113,,,,,,
40,127425,0.266281,2.981708e+00,4.171603e-01,0.500113,,,,,,
50,159424,0.217002,2.569023e+00,3.408096e-01,0.500113,,,,,,
60,191137,0.183973,2.263417e+00,2.779301e-01,0.500113,,,,,,
70,223136,0.162965,2.051281e+00,2.276618e-01,0.500113,,,,,,
80,254849,0.145782,1.881670e+00,2.627980e-01,0.500113,,,,,,
90,286805,0.131773,1.754481e+00,1.425871e-01,0.500113,,,,,,
100,318561,0.122335,1.653549e+00,1.500765e-01,0.500113,,,,,,
110,350517,0.112263,1.548097e+00,1.390964e-01,0.500113,,,,,,
120,382273,0.104444,1.485681e+00,1.445733e-01,0.500113,,,,,,
130,414229,0.097758,1.408065e+00,1.567796e-01,0.500113,,,,,,
140,445985,0.092446,1.361104e+00,2.373630e-01,0.500113,,,,,,
150,477867,0.087731,1.318473e+00,1.895973e-01,0.500113,,,,,,
160,509654,0.083256,1.277209e+00,2.204496e-01,0.500113,,,,,,
170,541481,0.082134,1.225164e+00,2.208364e-01,0.500113,,,,,,
180,573366,0.076647,1.161593e+00,1.445386e-01,0.500113,,,,,,
190,605193,0.074622,1.128895e+00,1.116835e-01,0.500113,,,,,,
200,637078,0.070126,1.114719e+00,1.807621e-01,0.500113,,,,,,
210,668905,0.066794,1.105747e+00,2.338264e-01,0.500113,,,,,,
220,700790,0.065378,1.073960e+00,1.275641e-01,0.500113,,,,,,
230,732574,0.063290,1.017157e+00,1.275547e-01,0.500113,,,,,,
240,764502,0.061394,1.012887e+00,1.127494e-01,0.500113,,,,,,
