round,grad_computations,train_loss,drift,grad_norm,h_label,radius,ball_hits,mean_hit_step,cos_client,cos_agg,cos_client_exact
0,0,2.309732,5.403478e+00,8.913017e-01,0.500113,,,,,,
10,32000,1.007369,7.351703e+00,1.649503e+00,0.500113,,,,,,
20,63713,0.475181,4.800668e+00,8.565593e-01,0.500113,,,,,,
30,95712,0.318181,3.579306e+00,3.879883e-01,0.500113,,,,,,
40,127425,0.246329,2.853256e+00,3.776579e-01,0.500113,,,,,,
50,159424,0.205699,2.493344e+00,2.905692e-01,0.500113,,,,,,
60,191137,0.178274,2.224713e+00,2.780135e-01,0.500113,,,,,,
70,223136,0.158172,2.014276e+00,1.684895e-01,0.500113,,,,,,
80,254849,0.142492,1.927213e+00,3.830440e-01,0.500113,,,,,,
90,286805,0.128838,1.774683e+00,1.866703e-01,0.500113,,,,,,
100,318561,0.119384,1.655938e+00,1.899691e-01,0.500113,,,,,,
110,350517,0.110979,1.564781e+00,1.296598e-01,0.500113,,,,,,
120,382273,0.106236,1.526701e+00,3.238248e-01,0.500113,,,,,,
130,414229,0.097908,1.417652e+00,1.551367e-01,0.500113,,,,,,
140,445985,0.093009,1.372999e+00,1.926422e-01,0.500113,,,,,,
150,477867,0.087302,1.335060e+00,2.300642e-01,0.500113,,,,,,
160,509654,0.084201,1.283367e+00,1.589876e-01,0.500113,,,,,,
170,541481,0.079098,1.249373e+00,1.657457e-01,0.500113,,,,,,
180,573366,0.076351,1.198308e+00,1.236501e-01,0.500113,,,,,,
190,605193,0.072896,1.154939e+00,7.539544e-02,0.500113,,,,,,
200,637078,0.070129,1.164427e+00,1.922702e-01,0.500113,,,,,,
210,668905,0.068006,1.125501e+00,1.540517e-01,0.500113,,,,,,
220,700790,0.065260,1.104571e+00,1.678402e-01,0.500113,,,,,,
230,732574,0.063196,1.078450e+00,1.302937e-01,0.500113,,,,,,
240,764502,0.063790,1.011216e+00,1.060445e-01,0.500113,,,,,,
