round,grad_computations,train_loss,drift,grad_norm,h_label,radius,ball_hits,mean_hit_step,cos_client,cos_agg,cos_client_exact
0,0,2.309732,2.134108e+00,8.913017e-01,0.100051,,,,,,
10,32000,0.603987,2.289902e+00,1.208774e+00,0.100051,,,,,,
20,63648,0.306715,1.378710e+00,8.439450e-01,0.100051,,,,,,
30,95648,0.218307,1.088871e+00,4.683785e-01,0.100051,,,,,,
40,127296,0.177569,8.908683e-01,2.755928e-01,0.100051,,,,,,
50,159296,0.148784,7.766625e-01,2.684875e-01,0.100051,,,,,,
60,190944,0.130673,6.925219e-01,2.314683e-01,0.100051,,,,,,
70,222944,0.115604,6.348796e-01,2.192605e-01,0.100051,,,,,,
80,254592,0.103283,6.145465e-01,3.683527e-01,0.100051,,,,,,
90,286592,0.095202,5.505416e-01,1.065064e-01,0.100051,,,,,,
100,318240,0.089315,5.281680e-01,1.802764e-01,0.100051,,,,,,
110,350240,0.081216,5.185909e-01,2.901597e-01,0.100051,,,,,,
120,381888,0.076281,4.819572e-01,2.642036e-01,0.100051,,,,,,
130,413838,0.073766,4.584441e-01,1.878107e-01,0.100051,,,,,,
140,445536,0.068644,4.408989e-01,1.566125e-01,0.100051,,,,,,
150,477486,0.065180,4.238625e-01,1.370334e-01,0.100051,,,,,,
160,509184,0.061777,4.236809e-01,2.104521e-01,0.100051,,,,,,
170,540882,0.059260,3.992922e-01,1.387463e-01,0.100051,,,,,,
180,572832,0.056697,3.871568e-01,1.291826e-01,0.100051,,,,,,
190,604481,0.055698,3.794611e-01,1.527852e-01,0.100051,,,,,,
200,636480,0.052857,3.674029e-01,7.055137e-02,0.100051,,,,,,
210,668129,0.050413,3.640340e-01,1.676976e-01,0.100051,,,,,,
220,700128,0.050080,3.561365e-01,1.440313e-01,0.100051,,,,,,
230,731777,0.048513,3.469620e-01,1.157328e-01,0.100051,,,,,,
240,763726,0.046561,3.388096e-01,1.157180e-01,0.100051,,,,,,
