round,grad_computations,train_loss,drift,grad_norm,h_label,radius,ball_hits,mean_hit_step,cos_client,cos_agg,cos_client_exact
0,0,2.309732,4.034402e+00,8.913016e-01,0.300090,,,,,,
10,32000,0.767696,4.813755e+00,1.478577e+00,0.300090,,,,,,
20,63712,0.376557,2.965367e+00,7.464544e-01,0.300090,,,,,,
30,95712,0.260410,2.191008e+00,3.132958e-01,0.300090,,,,,,
40,127424,0.201560,1.807935e+00,4.003670e-01,0.300090,,,,,,
50,159424,0.170078,1.590782e+00,3.433847e-01,0.300090,,,,,,
60,191136,0.146806,1.419626e+00,2.183530e-01,0.300090,,,,,,
70,223136,0.130323,1.324683e+00,2.633338e-01,0.300090,,,,,,
80,254848,0.116655,1.211929e+00,2.269813e-01,0.300090,,,,,,
90,286845,0.107990,1.121886e+00,1.520735e-01,0.300090,,,,,,
100,318560,0.099051,1.085000e+00,1.818355e-01,0.300090,,,,,,
110,350557,0.092415,1.020343e+00,1.853019e-01,0.300090,,,,,,
120,382272,0.087058,9.685079e-01,1.597957e-01,0.300090,,,,,,
130,414269,0.082343,9.333957e-01,1.349672e-01,0.300090,,,,,,
140,445984,0.077065,8.979653e-01,1.454513e-01,0.300090,,,,,,
150,477914,0.073542,8.643770e-01,1.599836e-01,0.300090,,,,,,
160,509696,0.070230,8.459519e-01,1.651455e-01,0.300090,,,,,,
170,541430,0.067265,8.159339e-01,1.379733e-01,0.300090,,,,,,
180,573405,0.064429,7.964978e-01,2.091578e-01,0.300090,,,,,,
190,605131,0.061650,7.722896e-01,1.084580e-01,0.300090,,,,,,
200,637117,0.058759,7.609552e-01,1.689667e-01,0.300090,,,,,,
210,668843,0.057176,7.544307e-01,1.815376e-01,0.300090,,,,,,
220,700829,0.054677,7.396404e-01,1.812780e-01,0.300090,,,,,,
230,732555,0.053996,7.086396e-01,1.571563e-01,0.300090,,,,,,
240,764541,0.052822,7.103953e-01,1.947049e-01,0.300090,,,,,,
