round,grad_computations,train_loss,drift,grad_norm,h_label,radius,ball_hits,mean_hit_step,cos_client,cos_agg,cos_client_exact
0,0,2.303516,5.674092e+00,6.629946e-01,0.800062,,,,,,
10,32000,1.677776,9.395335e+00,1.449857e+00,0.800062,,,,,,
20,63693,1.064345,8.458930e+00,1.661577e+00,0.800062,,,,,,
30,95648,0.669901,6.948766e+00,1.177183e+00,0.800062,,,,,,
40,127341,0.486632,5.789931e+00,8.694821e-01,0.800062,,,,,,
50,159296,0.385141,4.911196e+00,6.174456e-01,0.800062,,,,,,
60,190989,0.312876,4.288522e+00,5.919076e-01,0.800062,,,,,,
70,222913,0.267428,3.797944e+00,4.216796e-01,0.800062,,,,,,
80,254637,0.232153,3.464916e+00,4.210976e-01,0.800062,,,,,,
90,286561,0.207040,3.205636e+00,2.904900e-01,0.800062,,,,,,
100,318285,0.188314,2.990498e+00,2.303324e-01,0.800062,,,,,,
110,350209,0.172869,2.833245e+00,2.548326e-01,0.800062,,,,,,
120,381933,0.162684,2.700922e+00,2.527317e-01,0.800062,,,,,,
130,413803,0.151855,2.557091e+00,1.903423e-01,0.800062,,,,,,
140,445550,0.143287,2.466376e+00,2.148024e-01,0.800062,,,,,,
150,477401,0.134762,2.366767e+00,2.875907e-01,0.800062,,,,,,
160,509198,0.126366,2.304827e+00,1.653683e-01,0.800062,,,,,,
170,540934,0.119855,2.204234e+00,1.620274e-01,0.800062,,,,,,
180,572846,0.114829,2.167012e+00,2.008142e-01,0.800062,,,,,,
190,604551,0.110296,2.092415e+00,1.601026e-01,0.800062,,,,,,
200,636494,0.106569,2.064083e+00,1.924500e-01,0.800062,,,,,,
210,668199,0.101329,1.994566e+00,1.692218e-01,0.800062,,,,,,
220,700142,0.097297,1.963164e+00,1.896716e-01,0.800062,,,,,,
230,731892,0.093142,1.935425e+00,1.461747e-01,0.800062,,,,,,
240,763736,0.091505,1.905684e+00,2.072283e-01,0.800062,,,,,,
