round,grad_computations,train_loss,drift,grad_norm,h_label,radius,ball_hits,mean_hit_step,cos_client,cos_agg,cos_client_exact
0,0,2.300195,5.169332e+00,6.769222e-01,0.750134,,,,,,
10,32000,1.592971,8.786956e+00,1.559095e+00,0.750134,,,,,,
20,63714,0.930715,7.899785e+00,1.494430e+00,0.750134,,,,,,
30,95712,0.593739,6.447988e+00,9.587334e-01,0.750134,,,,,,
40,127426,0.442793,5.183958e+00,7.753505e-01,0.750134,,,,,,
50,159424,0.343138,4.435109e+00,5.190272e-01,0.750134,,,,,,
60,191138,0.286023,3.802041e+00,3.970913e-01,0.750134,,,,,,
70,223121,0.243863,3.428902e+00,3.423949e-01,0.750134,,,,,,
80,254850,0.215302,3.161026e+00,3.336524e-01,0.750134,,,,,,
90,286833,0.191710,2.862976e+00,2.454214e-01,0.750134,,,,,,
100,318562,0.174190,2.703202e+00,2.195559e-01,0.750134,,,,,,
110,350545,0.162509,2.544670e+00,2.501740e-01,0.750134,,,,,,
120,382274,0.152307,2.310890e+00,2.152132e-01,0.750134,,,,,,
130,414211,0.139261,2.247723e+00,1.765505e-01,0.750134,,,,,,
140,445971,0.132018,2.190693e+00,2.995716e-01,0.750134,,,,,,
150,477879,0.124657,2.108091e+00,2.594431e-01,0.750134,,,,,,
160,509683,0.116640,2.012343e+00,1.955367e-01,0.750134,,,,,,
170,541477,0.109397,1.932901e+00,1.399629e-01,0.750134,,,,,,
180,573395,0.103806,1.898196e+00,1.574213e-01,0.750134,,,,,,
190,605174,0.098717,1.837332e+00,1.768203e-01,0.750134,,,,,,
200,637107,0.095203,1.811663e+00,2.798413e-01,0.750134,,,,,,
210,668886,0.091473,1.753920e+00,1.700411e-01,0.750134,,,,,,
220,700819,0.087820,1.726873e+00,2.065315e-01,0.750134,,,,,,
230,732598,0.084211,1.665826e+00,2.137607e-01,0.750134,,,,,,
240,764485,0.080323,1.618588e+00,1.258012e-01,0.750134,,,,,,
