round,grad_computations,train_loss,drift,grad_norm,h_label,radius,ball_hits,mean_hit_step,cos_client,cos_agg,cos_client_exact
0,0,2.300195,4.596599e+00,6.769222e-01,0.600134,,,,,,
10,32000,1.313637,8.439342e+00,1.641868e+00,0.600134,,,,,,
20,63787,0.635602,6.408777e+00,1.119174e+00,0.600134,,,,,,
30,95776,0.418727,4.784867e+00,7.722043e-01,0.600134,,,,,,
40,127563,0.315839,3.817648e+00,5.275144e-01,0.600134,,,,,,
50,159552,0.253852,3.242989e+00,3.495713e-01,0.600134,,,,,,
60,191339,0.214638,2.812514e+00,2.463692e-01,0.600134,,,,,,
70,223307,0.187855,2.509969e+00,2.185012e-01,0.600134,,,,,,
80,255115,0.167120,2.324094e+00,2.200038e-01,0.600134,,,,,,
90,287083,0.152024,2.203739e+00,2.969145e-01,0.600134,,,,,,
100,318891,0.139697,2.034194e+00,2.297113e-01,0.600134,,,,,,
110,350859,0.128398,1.918164e+00,1.814169e-01,0.600134,,,,,,
120,382667,0.119781,1.826148e+00,2.117386e-01,0.600134,,,,,,
130,414618,0.111271,1.741081e+00,1.310102e-01,0.600134,,,,,,
140,446422,0.105243,1.681867e+00,1.681084e-01,0.600134,,,,,,
150,478365,0.099824,1.664507e+00,2.343745e-01,0.600134,,,,,,
160,510198,0.094087,1.582623e+00,1.557858e-01,0.600134,,,,,,
170,542037,0.089557,1.519266e+00,1.604636e-01,0.600134,,,,,,
180,573974,0.084485,1.461973e+00,1.248902e-01,0.600134,,,,,,
190,605813,0.081536,1.456859e+00,3.062763e-01,0.600134,,,,,,
200,637750,0.078922,1.367026e+00,9.428210e-02,0.600134,,,,,,
210,669568,0.076103,1.371937e+00,2.183863e-01,0.600134,,,,,,
220,701526,0.071964,1.337243e+00,2.145729e-01,0.600134,,,,,,
230,733344,0.069372,1.326322e+00,1.930367e-01,0.600134,,,,,,
240,765285,0.066794,1.266760e+00,1.835850e-01,0.600134,,,,,,
