round,grad_computations,train_loss,drift,grad_norm,h_label,radius,ball_hits,mean_hit_step,cos_client,cos_agg,cos_client_exact
0,0,2.309732,6.720272e+00,8.913017e-01,0.750134,,,,,,
10,32000,1.528216,9.546253e+00,1.700184e+00,0.750134,,,,,,
20,63714,0.816071,7.703875e+00,1.462096e+00,0.750134,,,,,,
30,95712,0.529089,6.131650e+00,9.196931e-01,0.750134,,,,,,
40,127426,0.392814,4.896902e+00,6.250296e-01,0.750134,,,,,,
50,159424,0.313057,4.232358e+00,5.725158e-01,0.750134,,,,,,
60,191138,0.266899,3.724394e+00,3.909805e-01,0.750134,,,,,,
70,223121,0.229709,3.362250e+00,3.132120e-01,0.750134,,,,,,
80,254850,0.206654,3.021815e+00,2.848686e-01,0.750134,,,,,,
90,286833,0.187145,2.850023e+00,2.485757e-01,0.750134,,,,,,
100,318562,0.169651,2.707436e+00,2.440571e-01,0.750134,,,,,,
110,350545,0.156928,2.564098e+00,2.562588e-01,0.750134,,,,,,
120,382274,0.147001,2.442899e+00,2.797707e-01,0.750134,,,,,,
130,414211,0.136609,2.307351e+00,2.049012e-01,0.750134,,,,,,
140,445971,0.128201,2.240254e+00,2.347680e-01,0.750134,,,,,,
150,477879,0.121027,2.132491e+00,1.548170e-01,0.750134,,,,,,
160,509683,0.115005,2.062796e+00,1.458002e-01,0.750134,,,,,,
170,541477,0.109688,2.002937e+00,1.561393e-01,0.750134,,,,,,
180,573395,0.105592,1.935855e+00,1.982826e-01,0.750134,,,,,,
190,605174,0.099900,1.900658e+00,1.197991e-01,0.750134,,,,,,
200,637107,0.095335,1.842187e+00,1.494794e-01,0.750134,,,,,,
210,668886,0.096136,1.784078e+00,1.230352e-01,0.750134,,,,,,
220,700819,0.088387,1.748727e+00,1.171519e-01,0.750134,,,,,,
230,732598,0.086296,1.724182e+00,1.480715e-01,0.750134,,,,,,
240,764485,0.082737,1.685511e+00,2.030848e-01,0.750134,,,,,,
