round,grad_computations,train_loss,drift,grad_norm,h_label,radius,ball_hits,mean_hit_step,cos_client,cos_agg,cos_client_exact
0,0,2.303516,4.419547e+00,6.629946e-01,0.500113,,,,,,
10,32000,1.112007,7.610636e+00,1.646238e+00,0.500113,,,,,,
20,63713,0.518691,5.151725e+00,7.795833e-01,0.500113,,,,,,
30,95712,0.338718,3.722476e+00,7.080659e-01,0.500113,,,,,,
40,127425,0.253538,2.918128e+00,3.172579e-01,0.500113,,,,,,
50,159424,0.209560,2.518833e+00,2.556606e-01,0.500113,,,,,,
60,191137,0.179951,2.230907e+00,2.050676e-01,0.500113,,,,,,
70,223136,0.159127,2.045909e+00,1.575900e-01,0.500113,,,,,,
80,254849,0.145625,1.865345e+00,2.468304e-01,0.500113,,,,,,
90,286805,0.131205,1.775062e+00,2.427564e-01,0.500113,,,,,,
100,318561,0.122279,1.703867e+00,2.222534e-01,0.500113,,,,,,
110,350517,0.113963,1.598430e+00,1.762002e-01,0.500113,,,,,,
120,382273,0.106129,1.510011e+00,1.469222e-01,0.500113,,,,,,
130,414229,0.100093,1.462293e+00,1.804090e-01,0.500113,,,,,,
140,445985,0.093728,1.446604e+00,2.405306e-01,0.500113,,,,,,
150,477867,0.089384,1.386454e+00,2.093105e-01,0.500113,,,,,,
160,509654,0.085649,1.305188e+00,1.172543e-01,0.500113,,,,,,
170,541481,0.085286,1.250955e+00,2.273627e-01,0.500113,,,,,,
180,573366,0.079516,1.208435e+00,1.064661e-01,0.500113,,,,,,
190,605193,0.075497,1.193946e+00,1.043283e-01,0.500113,,,,,,
200,637078,0.072691,1.172021e+00,1.356616e-01,0.500113,,,,,,
210,668905,0.070616,1.150226e+00,1.263106e-01,0.500113,,,,,,
220,700790,0.069187,1.279455e+00,4.972803e-01,0.500113,,,,,,
230,732574,0.065647,1.091245e+00,1.418056e-01,0.500113,,,,,,
240,764502,0.063919,1.107770e+00,1.992982e-01,0.500113,,,,,,
