round,grad_computations,train_loss,drift,grad_norm,h_label,radius,ball_hits,mean_hit_step,cos_client,cos_agg,cos_client_exact
0,0,2.303516,5.994044e+00,6.629946e-01,0.900220,,,,,,
10,32000,1.778929,1.075231e+01,1.306930e+00,0.900220,,,,,,
20,63717,1.234526,9.805620e+00,1.684852e+00,0.900220,,,,,,
30,95712,0.840355,8.553961e+00,1.408854e+00,0.900220,,,,,,
40,127429,0.611803,7.339890e+00,1.188705e+00,0.900220,,,,,,
50,159424,0.482464,6.294292e+00,7.916939e-01,0.900220,,,,,,
60,191141,0.395529,5.517494e+00,7.340997e-01,0.900220,,,,,,
70,223075,0.337925,5.026494e+00,5.302772e-01,0.900220,,,,,,
80,254853,0.298167,4.554245e+00,5.462524e-01,0.900220,,,,,,
90,286787,0.266865,4.170606e+00,5.430810e-01,0.900220,,,,,,
100,318565,0.236882,3.904219e+00,3.552804e-01,0.900220,,,,,,
110,350499,0.216418,3.679012e+00,4.366344e-01,0.900220,,,,,,
120,382277,0.201169,3.503846e+00,3.524610e-01,0.900220,,,,,,
130,414139,0.186860,3.288025e+00,2.866008e-01,0.900220,,,,,,
140,445928,0.176082,3.130485e+00,2.419256e-01,0.900220,,,,,,
150,477794,0.165892,3.056852e+00,3.820586e-01,0.900220,,,,,,
160,509640,0.154534,2.961533e+00,3.455215e-01,0.900220,,,,,,
170,541450,0.150435,2.929656e+00,4.113494e-01,0.900220,,,,,,
180,573352,0.142075,2.746828e+00,4.002192e-01,0.900220,,,,,,
190,605101,0.133089,2.696219e+00,2.871440e-01,0.900220,,,,,,
200,637064,0.128474,2.606075e+00,2.758662e-01,0.900220,,,,,,
210,668813,0.123063,2.514203e+00,2.432218e-01,0.900220,,,,,,
220,700776,0.117999,2.500756e+00,1.984212e-01,0.900220,,,,,,
230,732530,0.113458,2.450368e+00,2.544113e-01,0.900220,,,,,,
240,764416,0.108788,2.384502e+00,2.125251e-01,0.900220,,,,,,
