round,grad_computations,train_loss,drift,grad_norm,h_label,radius,ball_hits,mean_hit_step,cos_client,cos_agg,cos_client_exact
0,0,2.309732,4.761787e+00,8.913014e-01,0.400111,,,,,,
10,32000,0.857349,6.059882e+00,1.534917e+00,0.400111,,,,,,
20,63649,0.420119,3.812983e+00,6.812328e-01,0.400111,,,,,,
30,95648,0.279630,2.863147e+00,5.225170e-01,0.400111,,,,,,
40,127297,0.222739,2.314206e+00,3.445687e-01,0.400111,,,,,,
50,159296,0.186168,2.032616e+00,3.276758e-01,0.400111,,,,,,
60,190945,0.161333,1.790115e+00,2.286473e-01,0.400111,,,,,,
70,222944,0.142268,1.656041e+00,2.171479e-01,0.400111,,,,,,
80,254593,0.128841,1.539076e+00,2.208592e-01,0.400111,,,,,,
90,286535,0.117803,1.431610e+00,1.661139e-01,0.400111,,,,,,
100,318241,0.107743,1.364395e+00,2.125132e-01,0.400111,,,,,,
110,350183,0.100744,1.296500e+00,1.716083e-01,0.400111,,,,,,
120,381889,0.094172,1.222524e+00,1.427433e-01,0.400111,,,,,,
130,413831,0.089125,1.189004e+00,1.804891e-01,0.400111,,,,,,
140,445537,0.084079,1.144310e+00,2.158898e-01,0.400111,,,,,,
150,477379,0.079217,1.108666e+00,2.072807e-01,0.400111,,,,,,
160,509185,0.075567,1.073577e+00,1.485066e-01,0.400111,,,,,,
170,540937,0.072869,1.032380e+00,1.218110e-01,0.400111,,,,,,
180,572776,0.069029,1.039064e+00,2.362307e-01,0.400111,,,,,,
190,604585,0.066722,9.865211e-01,1.680239e-01,0.400111,,,,,,
200,636424,0.066203,9.271752e-01,1.312848e-01,0.400111,,,,,,
210,668233,0.062778,9.018846e-01,1.041901e-01,0.400111,,,,,,
220,700072,0.061062,9.290017e-01,2.108415e-01,0.400111,,,,,,
230,731881,0.059327,8.834307e-01,1.690591e-01,0.400111,,,,,,
240,763720,0.057022,8.850668e-01,1.870409e-01,0.400111,,,,,,
