round,grad_computations,train_loss,drift,grad_norm,h_label,radius,ball_hits,mean_hit_step,cos_client,cos_agg,cos_client_exact
0,0,2.300195,4.382593e+00,6.769222e-01,0.550093,,,,,,
10,32000,1.193107,7.827240e+00,1.615091e+00,0.550093,,,,,,
20,63813,0.574252,5.736984e+00,9.224529e-01,0.550093,,,,,,
30,95776,0.385397,4.231186e+00,5.174214e-01,0.550093,,,,,,
40,127589,0.286351,3.383560e+00,4.221224e-01,0.550093,,,,,,
50,159552,0.235382,2.932735e+00,3.783441e-01,0.550093,,,,,,
60,191365,0.202934,2.546268e+00,2.135913e-01,0.550093,,,,,,
70,223327,0.175909,2.305415e+00,2.754242e-01,0.550093,,,,,,
80,255141,0.157857,2.136405e+00,3.126853e-01,0.550093,,,,,,
90,287103,0.141865,1.944702e+00,1.717000e-01,0.550093,,,,,,
100,318917,0.129812,1.853527e+00,2.472081e-01,0.550093,,,,,,
110,350879,0.119696,1.735636e+00,1.655041e-01,0.550093,,,,,,
120,382693,0.110853,1.661934e+00,2.141687e-01,0.550093,,,,,,
130,414649,0.104108,1.583960e+00,1.602877e-01,0.550093,,,,,,
140,446468,0.097839,1.534117e+00,1.624897e-01,0.550093,,,,,,
150,478404,0.092216,1.447925e+00,1.308424e-01,0.550093,,,,,,
160,510244,0.086990,1.395645e+00,1.249724e-01,0.550093,,,,,,
170,542079,0.083557,1.388628e+00,1.800628e-01,0.550093,,,,,,
180,574020,0.079608,1.368569e+00,2.116611e-01,0.550093,,,,,,
190,605855,0.076794,1.275565e+00,1.027635e-01,0.550093,,,,,,
200,637796,0.072770,1.261578e+00,1.565997e-01,0.550093,,,,,,
210,669630,0.070901,1.235938e+00,1.394427e-01,0.550093,,,,,,
220,701572,0.068056,1.195287e+00,1.142920e-01,0.550093,,,,,,
230,733406,0.066456,1.165392e+00,8.820149e-02,0.550093,,,,,,
240,765342,0.064733,1.151344e+00,1.896174e-01,0.550093,,,,,,
