round,grad_computations,train_loss,drift,grad_norm,h_label,radius,ball_hits,mean_hit_step,cos_client,cos_agg,cos_client_exact
0,0,2.303516,5.100097e+00,6.629946e-01,0.650134,,,,,,
10,32000,1.461898,8.508162e+00,1.623517e+00,0.650134,,,,,,
20,63696,0.727339,6.931746e+00,1.226499e+00,0.650134,,,,,,
30,95648,0.461450,5.322224e+00,6.953713e-01,0.650134,,,,,,
40,127344,0.340695,4.239007e+00,5.058811e-01,0.650134,,,,,,
50,159296,0.270523,3.555314e+00,4.057800e-01,0.650134,,,,,,
60,190992,0.227480,3.105982e+00,3.154262e-01,0.650134,,,,,,
70,222903,0.201506,2.819712e+00,3.178511e-01,0.650134,,,,,,
80,254640,0.178036,2.576066e+00,3.120886e-01,0.650134,,,,,,
90,286551,0.164516,2.444963e+00,2.733461e-01,0.650134,,,,,,
100,318288,0.147937,2.252088e+00,2.023094e-01,0.650134,,,,,,
110,350199,0.138290,2.169115e+00,3.085472e-01,0.650134,,,,,,
120,381936,0.127238,2.030569e+00,1.495885e-01,0.650134,,,,,,
130,413819,0.119770,1.926349e+00,1.385541e-01,0.650134,,,,,,
140,445543,0.114714,1.866984e+00,1.953690e-01,0.650134,,,,,,
150,477434,0.106308,1.798389e+00,1.452203e-01,0.650134,,,,,,
160,509191,0.102423,1.750760e+00,1.819383e-01,0.650134,,,,,,
170,540973,0.097965,1.695136e+00,1.521886e-01,0.650134,,,,,,
180,572839,0.093136,1.665050e+00,1.792328e-01,0.650134,,,,,,
190,604621,0.091003,1.615860e+00,1.705773e-01,0.650134,,,,,,
200,636487,0.085208,1.578566e+00,1.637553e-01,0.650134,,,,,,
210,668228,0.081911,1.521256e+00,1.463709e-01,0.650134,,,,,,
220,700135,0.086110,1.412890e+00,1.301228e-01,0.650134,,,,,,
230,731876,0.079490,1.401106e+00,1.279577e-01,0.650134,,,,,,
240,763755,0.076714,1.426022e+00,2.706186e-01,0.650134,,,,,,
