round,grad_computations,train_loss,drift,grad_norm,h_label,radius,ball_hits,mean_hit_step,cos_client,cos_agg,cos_client_exact
0,0,2.300195,3.103183e+00,6.769212e-01,0.300090,,,,,,
10,32000,0.813547,5.171901e+00,1.431692e+00,0.300090,,,,,,
20,63712,0.380911,3.141068e+00,7.549410e-01,0.300090,,,,,,
30,95712,0.265358,2.311930e+00,5.532910e-01,0.300090,,,,,,
40,127424,0.208679,1.847436e+00,3.820621e-01,0.300090,,,,,,
50,159424,0.173900,1.568930e+00,2.054936e-01,0.300090,,,,,,
60,191136,0.151122,1.417623e+00,2.621590e-01,0.300090,,,,,,
70,223136,0.131321,1.293235e+00,2.187747e-01,0.300090,,,,,,
80,254848,0.119459,1.239616e+00,3.364031e-01,0.300090,,,,,,
90,286845,0.108778,1.106729e+00,1.158789e-01,0.300090,,,,,,
100,318560,0.099908,1.068440e+00,2.362191e-01,0.300090,,,,,,
110,350557,0.092334,1.001680e+00,1.817712e-01,0.300090,,,,,,
120,382272,0.088310,9.336025e-01,1.685870e-01,0.300090,,,,,,
130,414269,0.081358,9.242412e-01,2.081662e-01,0.300090,,,,,,
140,445984,0.076798,8.836836e-01,1.918312e-01,0.300090,,,,,,
150,477914,0.074358,8.617058e-01,2.250882e-01,0.300090,,,,,,
160,509696,0.073839,8.911028e-01,3.507737e-01,0.300090,,,,,,
170,541430,0.066849,7.897372e-01,2.031595e-01,0.300090,,,,,,
180,573405,0.063579,7.732071e-01,1.662842e-01,0.300090,,,,,,
190,605131,0.061411,7.336434e-01,9.070180e-02,0.300090,,,,,,
200,637117,0.059523,7.227777e-01,1.299429e-01,0.300090,,,,,,
210,668843,0.057621,7.025813e-01,1.188244e-01,0.300090,,,,,,
220,700829,0.056974,6.897624e-01,1.423401e-01,0.300090,,,,,,
230,732555,0.054417,6.604443e-01,1.228069e-01,0.300090,,,,,,
240,764541,0.051658,6.556575e-01,1.103173e-01,0.300090,,,,,,
