round,grad_computations,train_loss,drift,grad_norm,h_label,radius,ball_hits,mean_hit_step,cos_client,cos_agg,cos_client_exact
0,0,2.303516,2.207217e+00,6.629946e-01,0.150064,,,,,,
10,32000,0.695193,3.092443e+00,1.837056e+00,0.150064,,,,,,
20,63712,0.330983,1.979132e+00,1.052390e+00,0.150064,,,,,,
30,95712,0.232365,1.381050e+00,3.100120e-01,0.150064,,,,,,
40,127424,0.183937,1.179293e+00,5.217127e-01,0.150064,,,,,,
50,159424,0.156197,1.024429e+00,2.084230e-01,0.150064,,,,,,
60,191136,0.136226,9.337883e-01,2.992154e-01,0.150064,,,,,,
70,223136,0.119934,8.353562e-01,1.471532e-01,0.150064,,,,,,
80,254848,0.108637,7.871715e-01,2.276430e-01,0.150064,,,,,,
90,286848,0.099323,7.407444e-01,2.384158e-01,0.150064,,,,,,
100,318560,0.093586,7.152639e-01,2.389474e-01,0.150064,,,,,,
110,350532,0.085312,6.537005e-01,1.018304e-01,0.150064,,,,,,
120,382272,0.082446,6.122326e-01,1.280147e-01,0.150064,,,,,,
130,414244,0.076027,5.968871e-01,1.052466e-01,0.150064,,,,,,
140,445984,0.074429,5.793539e-01,9.792981e-02,0.150064,,,,,,
150,477943,0.070549,5.754469e-01,2.298871e-01,0.150064,,,,,,
160,509696,0.066208,5.447605e-01,1.090703e-01,0.150064,,,,,,
170,541501,0.063310,5.346777e-01,1.401896e-01,0.150064,,,,,,
180,573408,0.061040,5.019067e-01,7.163370e-02,0.150064,,,,,,
190,605180,0.057880,4.946064e-01,1.596575e-01,0.150064,,,,,,
200,637120,0.055905,4.855585e-01,1.706081e-01,0.150064,,,,,,
210,668892,0.054074,4.789603e-01,1.874145e-01,0.150064,,,,,,
220,700804,0.052173,4.668382e-01,1.058233e-01,0.150064,,,,,,
230,732604,0.050672,4.506457e-01,1.104398e-01,0.150064,,,,,,
240,764516,0.048735,4.383066e-01,1.059187e-01,0.150064,,,,,,
