round,grad_computations,train_loss,drift,grad_norm,h_label,radius,ball_hits,mean_hit_step,cos_client,cos_agg,cos_client_exact
0,0,2.309732,6.239189e+00,8.913014e-01,0.650134,,,,,,
10,32000,1.314267,8.533100e+00,1.826944e+00,0.650134,,,,,,
20,63696,0.637777,6.705289e+00,1.087204e+00,0.650134,,,,,,
30,95648,0.420549,4.915639e+00,6.991517e-01,0.650134,,,,,,
40,127344,0.320973,4.000005e+00,4.847358e-01,0.650134,,,,,,
50,159296,0.258273,3.396761e+00,4.213827e-01,0.650134,,,,,,
60,190992,0.221933,3.043745e+00,4.113582e-01,0.650134,,,,,,
70,222903,0.195242,2.703219e+00,2.966365e-01,0.650134,,,,,,
80,254640,0.175818,2.505693e+00,3.272661e-01,0.650134,,,,,,
90,286551,0.160557,2.319110e+00,2.504753e-01,0.650134,,,,,,
100,318288,0.144902,2.180195e+00,2.150211e-01,0.650134,,,,,,
110,350199,0.134946,2.054325e+00,1.922983e-01,0.650134,,,,,,
120,381936,0.125499,1.973915e+00,2.054618e-01,0.650134,,,,,,
130,413819,0.117225,1.872773e+00,1.825444e-01,0.650134,,,,,,
140,445543,0.111402,1.822597e+00,1.953548e-01,0.650134,,,,,,
150,477434,0.103614,1.760307e+00,2.146638e-01,0.650134,,,,,,
160,509191,0.098834,1.704907e+00,2.449394e-01,0.650134,,,,,,
170,540973,0.098856,1.632299e+00,1.539522e-01,0.650134,,,,,,
180,572839,0.090263,1.591917e+00,1.769342e-01,0.650134,,,,,,
190,604621,0.085854,1.533088e+00,1.835072e-01,0.650134,,,,,,
200,636487,0.083324,1.511976e+00,2.464058e-01,0.650134,,,,,,
210,668228,0.079206,1.474719e+00,1.641900e-01,0.650134,,,,,,
220,700135,0.076537,1.440722e+00,1.785738e-01,0.650134,,,,,,
230,731876,0.074082,1.412440e+00,2.268502e-01,0.650134,,,,,,
240,763755,0.071796,1.364711e+00,1.514224e-01,0.650134,,,,,,
