round,grad_computations,train_loss,drift,grad_norm,h_label,radius,ball_hits,mean_hit_step,cos_client,cos_agg,cos_client_exact
0,0,2.300195,,,0.000000,,,,,,
1,25600,0.756887,,,0.000000,,,,,,
2,51200,0.373852,,,0.000000,,,,,,
3,76640,0.268616,,,0.000000,,,,,,
4,102240,0.213782,,,0.000000,,,,,,
5,127680,0.173907,,,0.000000,,,,,,
6,153280,0.149004,,,0.000000,,,,,,
7,178880,0.130594,,,0.000000,,,,,,
8,204320,0.117482,,,0.000000,,,,,,
9,229920,0.110583,,,0.000000,,,,,,
10,255360,0.098738,,,0.000000,,,,,,
11,280960,0.092301,,,0.000000,,,,,,
12,306400,0.085484,,,0.000000,,,,,,
13,332000,0.080635,,,0.000000,,,,,,
14,357600,0.076859,,,0.000000,,,,,,
15,383040,0.072567,,,0.000000,,,,,,
16,408640,0.069719,,,0.000000,,,,,,
17,434080,0.066197,,,0.000000,,,,,,
18,459680,0.063993,,,0.000000,,,,,,
19,485120,0.063240,,,0.000000,,,,,,
20,510720,0.059268,,,0.000000,,,,,,
21,536320,0.057615,,,0.000000,,,,,,
22,561760,0.055269,,,0.000000,,,,,,
23,587360,0.053870,,,0.000000,,,,,,
