round,grad_computations,train_loss,drift,grad_norm,h_label,radius,ball_hits,mean_hit_step,cos_client,cos_agg,cos_client_exact
0,0,2.309732,,,0.500113,,,,,,
1,25600,1.673171,,,0.500113,,,,,,
2,51200,0.719258,,,0.500113,,,,,,
3,76512,0.435387,,,0.500113,,,,,,
4,102112,0.329829,,,0.500113,,,,,,
5,127425,0.276429,,,0.500113,,,,,,
6,153024,0.239928,,,0.500113,,,,,,
7,178507,0.208939,,,0.500113,,,,,,
8,203936,0.190513,,,0.500113,,,,,,
9,229493,0.171265,,,0.500113,,,,,,
10,254849,0.155810,,,0.500113,,,,,,
11,280405,0.146343,,,0.500113,,,,,,
12,305782,0.143050,,,0.500113,,,,,,
13,331360,0.127388,,,0.500113,,,,,,
14,356843,0.121911,,,0.500113,,,,,,
15,382273,0.116606,,,0.500113,,,,,,
16,407829,0.109781,,,0.500113,,,,,,
17,433185,0.104947,,,0.500113,,,,,,
18,458741,0.099615,,,0.500113,,,,,,
19,484169,0.096771,,,0.500113,,,,,,
20,509654,0.093384,,,0.500113,,,,,,
21,535179,0.088468,,,0.500113,,,,,,
22,560566,0.086731,,,0.500113,,,,,,
23,586165,0.083216,,,0.500113,,,,,,
