round,grad_computations,train_loss,drift,grad_norm,h_label,radius,ball_hits,mean_hit_step,cos_client,cos_agg,cos_client_exact
0,0,2.303516,,,0.500113,,,,,,
1,12800,2.055157,,,0.500113,,,,,,
2,25600,1.600312,,,0.500113,,,,,,
3,38400,1.005954,,,0.500113,,,,,,
4,51200,0.767198,,,0.500113,,,,,,
5,63713,0.578305,,,0.500113,,,,,,
6,76512,0.436295,,,0.500113,,,,,,
7,89312,0.378519,,,0.500113,,,,,,
8,102112,0.363724,,,0.500113,,,,,,
9,114869,0.300907,,,0.500113,,,,,,
10,127425,0.271440,,,0.500113,,,,,,
11,140224,0.252988,,,0.500113,,,,,,
12,153024,0.233404,,,0.500113,,,,,,
13,165824,0.217335,,,0.500113,,,,,,
14,178507,0.207284,,,0.500113,,,,,,
15,191137,0.195438,,,0.500113,,,,,,
16,203936,0.186204,,,0.500113,,,,,,
17,216736,0.176596,,,0.500113,,,,,,
18,229493,0.167757,,,0.500113,,,,,,
19,242121,0.160534,,,0.500113,,,,,,
20,254849,0.160700,,,0.500113,,,,,,
21,267648,0.159119,,,0.500113,,,,,,
22,280405,0.145279,,,0.500113,,,,,,
23,293205,0.139253,,,0.500113,,,,,,
24,305782,0.137379,,,0.500113,,,,,,
25,318561,0.132467,,,0.500113,,,,,,
26,331360,0.127075,,,0.500113,,,,,,
27,344117,0.124840,,,0.500113,,,,,,
28,356843,0.121008,,,0.500113,,,,,,
29,369494,0.116935,,,0.500113,,,,,,
30,382273,0.114888,,,0.500113,,,,,,
31,395029,0.111302,,,0.500113,,,,,,
32,407829,0.108455,,,0.500113,,,,,,
33,420457,0.107082,,,0.500113,,,,,,
34,433185,0.103967,,,0.500113,,,,,,
35,445985,0.102105,,,0.500113,,,,,,
36,458741,0.099875,,,0.500113,,,,,,
37,471541,0.097734,,,0.500113,,,,,,
38,484169,0.107355,,,0.500113,,,,,,
39,496897,0.095371,,,0.500113,,,,,,
40,509654,0.093283,,,0.500113,,,,,,
41,522453,0.091145,,,0.500113,,,,,,
42,535179,0.090002,,,0.500113,,,,,,
43,547881,0.087780,,,0.500113,,,,,,
44,560566,0.086936,,,0.500113,,,,,,
45,573366,0.085756,,,0.500113,,,,,,
46,586165,0.084800,,,0.500113,,,,,,
47,598793,0.190071,,,0.500113,,,,,,
