round,grad_computations,train_loss,drift,grad_norm,h_label,radius,ball_hits,mean_hit_step,cos_client,cos_agg,cos_client_exact
0,0,2.309732,,,1.000000,,,,,,
1,44800,2.255093,,,1.000000,,,,,,
2,89312,2.141652,,,1.000000,,,,,,
3,133866,2.048738,,,1.000000,,,,,,
4,178456,1.953771,,,1.000000,,,,,,
5,223117,1.857853,,,1.000000,,,,,,
6,267690,1.767998,,,1.000000,,,,,,
7,312202,1.763286,,,1.000000,,,,,,
8,356792,2.079006,,,1.000000,,,,,,
9,401495,1.809813,,,1.000000,,,,,,
10,446007,1.540249,,,1.000000,,,,,,
11,490526,1.413012,,,1.000000,,,,,,
12,535170,1.479579,,,1.000000,,,,,,
13,579831,1.747640,,,1.000000,,,,,,
