round,grad_computations,train_loss,drift,grad_norm,h_label,radius,ball_hits,mean_hit_step,cos_client,cos_agg,cos_client_exact
0,0,2.309732,,,1.000000,,,,,,
9,5760,1.915789,,,1.000000,,,,,,
18,11520,1.799212,,,1.000000,,,,,,
27,17280,1.202370,,,1.000000,,,,,,
36,23040,0.702009,,,1.000000,,,,,,
45,28800,0.645213,,,1.000000,,,,,,
54,34560,0.859730,,,1.000000,,,,,,
63,40320,0.431301,,,1.000000,,,,,,
72,46080,0.421721,,,1.000000,,,,,,
81,51840,0.355435,,,1.000000,,,,,,
90,57581,0.296132,,,1.000000,,,,,,
99,63114,0.336154,,,1.000000,,,,,,
108,68832,0.275119,,,1.000000,,,,,,
117,74592,0.255145,,,1.000000,,,,,,
126,80352,0.278696,,,1.000000,,,,,,
135,86112,0.245162,,,1.000000,,,,,,
144,91872,0.214733,,,1.000000,,,,,,
153,97632,0.263263,,,1.000000,,,,,,
162,103392,0.205696,,,1.000000,,,,,,
171,109133,0.211313,,,1.000000,,,,,,
180,114893,0.196092,,,1.000000,,,,,,
189,120446,0.179988,,,1.000000,,,,,,
198,126186,0.170879,,,1.000000,,,,,,
207,131946,0.170873,,,1.000000,,,,,,
216,137664,0.165274,,,1.000000,,,,,,
225,143424,0.156616,,,1.000000,,,,,,
234,149184,0.149951,,,1.000000,,,,,,
243,154944,0.145881,,,1.000000,,,,,,
252,160704,0.141026,,,1.000000,,,,,,
261,166445,0.144330,,,1.000000,,,,,,
270,172205,0.144236,,,1.000000,,,,,,
279,177816,0.131447,,,1.000000,,,,,,
288,183505,0.126510,,,1.000000,,,,,,
297,189258,0.130922,,,1.000000,,,,,,
306,195018,0.123018,,,1.000000,,,,,,
315,200778,0.117220,,,1.000000,,,,,,
324,206496,0.117871,,,1.000000,,,,,,
333,212256,0.113625,,,1.000000,,,,,,
342,217997,0.119178,,,1.000000,,,,,,
351,223757,0.107438,,,1.000000,,,,,,
360,229517,0.108784,,,1.000000,,,,,,
369,235194,0.104586,,,1.000000,,,,,,
378,240830,0.100583,,,1.000000,,,,,,
387,246577,0.101618,,,1.000000,,,,,,
396,252330,0.101143,,,1.000000,,,,,,
405,258090,0.095438,,,1.000000,,,,,,
414,263850,0.096938,,,1.000000,,,,,,
423,269610,0.096150,,,1.000000,,,,,,
432,275309,0.094378,,,1.000000,,,,,,
441,281069,0.090274,,,1.000000,,,,,,
450,286829,0.090289,,,1.000000,,,,,,
459,292589,0.096752,,,1.000000,,,,,,
468,298200,0.090031,,,1.000000,,,,,,
477,303902,0.087720,,,1.000000,,,,,,
486,309649,0.084085,,,1.000000,,,,,,
495,315402,0.086357,,,1.000000,,,,,,
504,321162,0.081150,,,1.000000,,,,,,
513,326903,0.078605,,,1.000000,,,,,,
522,332663,0.081069,,,1.000000,,,,,,
531,338381,0.086429,,,1.000000,,,,,,
540,344141,0.076759,,,1.000000,,,,,,
549,349901,0.076474,,,1.000000,,,,,,
558,355512,0.076472,,,1.000000,,,,,,
567,361214,0.071894,,,1.000000,,,,,,
576,366961,0.073121,,,1.000000,,,,,,
585,372721,0.073355,,,1.000000,,,,,,
594,378474,0.073703,,,1.000000,,,,,,
603,384215,0.069826,,,1.000000,,,,,,
612,389975,0.069278,,,1.000000,,,,,,
621,395735,0.070584,,,1.000000,,,,,,
630,401495,0.069009,,,1.000000,,,,,,
639,407213,0.066735,,,1.000000,,,,,,
648,412890,0.065907,,,1.000000,,,,,,
657,418584,0.068818,,,1.000000,,,,,,
666,424286,0.066340,,,1.000000,,,,,,
675,430033,0.066502,,,1.000000,,,,,,
684,435774,0.063196,,,1.000000,,,,,,
693,441527,0.064349,,,1.000000,,,,,,
702,447287,0.062356,,,1.000000,,,,,,
711,453047,0.067028,,,1.000000,,,,,,
720,458807,0.062614,,,1.000000,,,,,,
729,464567,0.060109,,,1.000000,,,,,,
738,470244,0.068676,,,1.000000,,,,,,
747,475896,0.058049,,,1.000000,,,,,,
756,481598,0.058901,,,1.000000,,,,,,
765,487339,0.058547,,,1.000000,,,,,,
774,493086,0.057646,,,1.000000,,,,,,
783,498846,0.059148,,,1.000000,,,,,,
792,504599,0.059838,,,1.000000,,,,,,
801,510359,0.058381,,,1.000000,,,,,,
810,516119,0.056211,,,1.000000,,,,,,
819,521879,0.055380,,,1.000000,,,,,,
828,527556,0.056238,,,1.000000,,,,,,
837,533250,0.058382,,,1.000000,,,,,,
846,538952,0.055474,,,1.000000,,,,,,
855,544651,0.053907,,,1.000000,,,,,,
864,550398,0.053984,,,1.000000,,,,,,
873,556158,0.053317,,,1.000000,,,,,,
882,561911,0.059621,,,1.000000,,,,,,
891,567671,0.054920,,,1.000000,,,,,,
900,573431,0.051098,,,1.000000,,,,,,
909,579191,0.051374,,,1.000000,,,,,,
918,584951,0.059710,,,1.000000,,,,,,
927,590628,0.049942,,,1.000000,,,,,,
936,596303,0.050835,,,1.000000,,,,,,
938,597583,0.048272,,,1.000000,,,,,,
