round,grad_computations,train_loss,drift,grad_norm,h_label,radius,ball_hits,mean_hit_step,cos_client,cos_agg,cos_client_exact
0,0,2.303516,,,1.000000,,,,,,
9,5760,2.078065,,,1.000000,,,,,,
18,11520,1.428444,,,1.000000,,,,,,
27,17280,1.032950,,,1.000000,,,,,,
36,23040,0.870888,,,1.000000,,,,,,
45,28800,0.816178,,,1.000000,,,,,,
54,34560,0.587095,,,1.000000,,,,,,
63,40320,0.495193,,,1.000000,,,,,,
72,46080,0.453281,,,1.000000,,,,,,
81,51840,0.388889,,,1.000000,,,,,,
90,57581,0.374356,,,1.000000,,,,,,
99,63114,0.316698,,,1.000000,,,,,,
108,68832,0.296307,,,1.000000,,,,,,
117,74592,0.271517,,,1.000000,,,,,,
126,80352,0.254579,,,1.000000,,,,,,
135,86112,0.232469,,,1.000000,,,,,,
144,91872,0.234462,,,1.000000,,,,,,
153,97632,0.235798,,,1.000000,,,,,,
162,103392,0.204505,,,1.000000,,,,,,
171,109133,0.195466,,,1.000000,,,,,,
180,114893,0.189560,,,1.000000,,,,,,
189,120446,0.206167,,,1.000000,,,,,,
198,126186,0.186953,,,1.000000,,,,,,
207,131946,0.165761,,,1.000000,,,,,,
216,137664,0.168312,,,1.000000,,,,,,
225,143424,0.155672,,,1.000000,,,,,,
234,149184,0.161222,,,1.000000,,,,,,
243,154944,0.153623,,,1.000000,,,,,,
252,160704,0.144205,,,1.000000,,,,,,
261,166445,0.138541,,,1.000000,,,,,,
270,172205,0.141349,,,1.000000,,,,,,
279,177816,0.139551,,,1.000000,,,,,,
288,183505,0.134893,,,1.000000,,,,,,
297,189258,0.125916,,,1.000000,,,,,,
306,195018,0.131144,,,1.000000,,,,,,
315,200778,0.122344,,,1.000000,,,,,,
324,206496,0.121625,,,1.000000,,,,,,
333,212256,0.132559,,,1.000000,,,,,,
342,217997,0.110724,,,1.000000,,,,,,
351,223757,0.109944,,,1.000000,,,,,,
360,229517,0.117817,,,1.000000,,,,,,
369,235194,0.113755,,,1.000000,,,,,,
378,240830,0.108311,,,1.000000,,,,,,
387,246577,0.101477,,,1.000000,,,,,,
396,252330,0.102606,,,1.000000,,,,,,
405,258090,0.111153,,,1.000000,,,,,,
414,263850,0.095752,,,1.000000,,,,,,
423,269610,0.095152,,,1.000000,,,,,,
432,275309,0.096638,,,1.000000,,,,,,
441,281069,0.095986,,,1.000000,,,,,,
450,286829,0.091188,,,1.000000,,,,,,
459,292589,0.091296,,,1.000000,,,,,,
468,298200,0.088892,,,1.000000,,,,,,
477,303902,0.087840,,,1.000000,,,,,,
486,309649,0.085479,,,1.000000,,,,,,
495,315402,0.082475,,,1.000000,,,,,,
504,321162,0.085699,,,1.000000,,,,,,
513,326903,0.084381,,,1.000000,,,,,,
522,332663,0.084684,,,1.000000,,,,,,
531,338381,0.078126,,,1.000000,,,,,,
540,344141,0.079483,,,1.000000,,,,,,
549,349901,0.077006,,,1.000000,,,,,,
558,355512,0.077671,,,1.000000,,,,,,
567,361214,0.079280,,,1.000000,,,,,,
576,366961,0.076109,,,1.000000,,,,,,
585,372721,0.074105,,,1.000000,,,,,,
594,378474,0.074561,,,1.000000,,,,,,
603,384215,0.071423,,,1.000000,,,,,,
612,389975,0.085376,,,1.000000,,,,,,
621,395735,0.068891,,,1.000000,,,,,,
630,401495,0.077151,,,1.000000,,,,,,
639,407213,0.073004,,,1.000000,,,,,,
648,412890,0.067876,,,1.000000,,,,,,
657,418584,0.070569,,,1.000000,,,,,,
666,424286,0.067669,,,1.000000,,,,,,
675,430033,0.066120,,,1.000000,,,,,,
684,435774,0.065140,,,1.000000,,,,,,
693,441527,0.063874,,,1.000000,,,,,,
702,447287,0.064169,,,1.000000,,,,,,
711,453047,0.062991,,,1.000000,,,,,,
720,458807,0.064649,,,1.000000,,,,,,
729,464567,0.062852,,,1.000000,,,,,,
738,470244,0.064325,,,1.000000,,,,,,
747,475896,0.066702,,,1.000000,,,,,,
756,481598,0.062918,,,1.000000,,,,,,
765,487339,0.069001,,,1.000000,,,,,,
774,493086,0.061892,,,1.000000,,,,,,
783,498846,0.060771,,,1.000000,,,,,,
792,504599,0.059672,,,1.000000,,,,,,
801,510359,0.057842,,,1.000000,,,,,,
810,516119,0.058977,,,1.000000,,,,,,
819,521879,0.056564,,,1.000000,,,,,,
828,527556,0.057739,,,1.000000,,,,,,
837,533250,0.057131,,,1.000000,,,,,,
846,538952,0.057642,,,1.000000,,,,,,
855,544651,0.054414,,,1.000000,,,,,,
864,550398,0.055123,,,1.000000,,,,,,
873,556158,0.057261,,,1.000000,,,,,,
882,561911,0.054683,,,1.000000,,,,,,
891,567671,0.060622,,,1.000000,,,,,,
900,573431,0.053265,,,1.000000,,,,,,
909,579191,0.056000,,,1.000000,,,,,,
918,584951,0.052252,,,1.000000,,,,,,
927,590628,0.052854,,,1.000000,,,,,,
936,596303,0.051097,,,1.000000,,,,,,
938,597583,0.053207,,,1.000000,,,,,,
