round,grad_computations,train_loss,drift,grad_norm,h_label,radius,ball_hits,mean_hit_step,cos_client,cos_agg,cos_client_exact
0,0,2.309732,,,0.900220,,,,,,
1,44800,2.093083,,,0.900220,,,,,,
2,89312,1.789599,,,0.900220,,,,,,
3,133824,1.388178,,,0.900220,,,,,,
4,178434,1.061157,,,0.900220,,,,,,
5,223075,0.818376,,,0.900220,,,,,,
6,267648,0.666455,,,0.900220,,,,,,
7,312165,0.552495,,,0.900220,,,,,,
8,356770,0.468379,,,0.900220,,,,,,
9,401411,0.416664,,,0.900220,,,,,,
10,445928,0.372020,,,0.900220,,,,,,
11,490519,0.336135,,,0.900220,,,,,,
12,535106,0.307969,,,0.900220,,,,,,
13,579752,0.300594,,,0.900220,,,,,,
