round,grad_computations,train_loss,drift,grad_norm,h_label,radius,ball_hits,mean_hit_step,cos_client,cos_agg,cos_client_exact
0,0,2.303516,,,1.000000,,,,,,
1,25600,2.258691,,,1.000000,,,,,,
2,51200,2.185517,,,1.000000,,,,,,
3,76512,2.120859,,,1.000000,,,,,,
4,102112,2.051281,,,1.000000,,,,,,
5,127466,1.976510,,,1.000000,,,,,,
6,153024,1.891770,,,1.000000,,,,,,
7,178456,1.798444,,,1.000000,,,,,,
8,203936,1.699649,,,1.000000,,,,,,
9,229517,1.601603,,,1.000000,,,,,,
10,254890,1.584691,,,1.000000,,,,,,
11,280429,1.694162,,,1.000000,,,,,,
12,305809,2.423704,,,1.000000,,,,,,
13,331383,2.046739,,,1.000000,,,,,,
14,356792,1.827784,,,1.000000,,,,,,
15,382295,1.500607,,,1.000000,,,,,,
16,407853,1.296670,,,1.000000,,,,,,
17,433214,1.315229,,,1.000000,,,,,,
18,458807,1.452279,,,1.000000,,,,,,
19,484158,1.668575,,,1.000000,,,,,,
20,509719,1.368540,,,1.000000,,,,,,
21,535170,1.127188,,,1.000000,,,,,,
22,560638,1.114270,,,1.000000,,,,,,
23,586148,1.187392,,,1.000000,,,,,,
