round,grad_computations,train_loss,drift,grad_norm,h_label,radius,ball_hits,mean_hit_step,cos_client,cos_agg,cos_client_exact
0,0,2.300195,,,1.000000,,,,,,
1,25600,2.260670,,,1.000000,,,,,,
2,51200,2.163938,,,1.000000,,,,,,
3,76512,2.092480,,,1.000000,,,,,,
4,102112,2.018849,,,1.000000,,,,,,
5,127466,1.937709,,,1.000000,,,,,,
6,153024,1.849148,,,1.000000,,,,,,
7,178456,1.756192,,,1.000000,,,,,,
8,203936,1.659858,,,1.000000,,,,,,
9,229517,1.615567,,,1.000000,,,,,,
10,254890,1.849628,,,1.000000,,,,,,
11,280429,2.296737,,,1.000000,,,,,,
12,305809,2.051593,,,1.000000,,,,,,
13,331383,1.806110,,,1.000000,,,,,,
14,356792,1.494389,,,1.000000,,,,,,
15,382295,1.424744,,,1.000000,,,,,,
16,407853,1.475832,,,1.000000,,,,,,
17,433214,1.462959,,,1.000000,,,,,,
18,458807,1.346358,,,1.000000,,,,,,
19,484158,1.393772,,,1.000000,,,,,,
20,509719,1.221712,,,1.000000,,,,,,
21,535170,1.081394,,,1.000000,,,,,,
22,560638,1.109241,,,1.000000,,,,,,
23,586148,1.317146,,,1.000000,,,,,,
