round,grad_computations,train_loss,drift,grad_norm,h_label,radius,ball_hits,mean_hit_step,cos_client,cos_agg,cos_client_exact
0,0,2.309732,,,1.000000,,,,,,
1,25600,2.255102,,,1.000000,,,,,,
2,51200,2.147379,,,1.000000,,,,,,
3,76512,2.057525,,,1.000000,,,,,,
4,102112,1.964328,,,1.000000,,,,,,
5,127466,1.866639,,,1.000000,,,,,,
6,153024,1.765851,,,1.000000,,,,,,
7,178456,1.680734,,,1.000000,,,,,,
8,203936,1.750338,,,1.000000,,,,,,
9,229517,2.116884,,,1.000000,,,,,,
10,254890,2.011247,,,1.000000,,,,,,
11,280429,1.657948,,,1.000000,,,,,,
12,305809,1.828186,,,1.000000,,,,,,
13,331383,1.650763,,,1.000000,,,,,,
14,356792,1.476853,,,1.000000,,,,,,
15,382295,1.257200,,,1.000000,,,,,,
16,407853,1.186531,,,1.000000,,,,,,
17,433214,1.205239,,,1.000000,,,,,,
18,458807,1.359210,,,1.000000,,,,,,
19,484158,1.259441,,,1.000000,,,,,,
20,509719,1.099792,,,1.000000,,,,,,
21,535170,1.185992,,,1.000000,,,,,,
22,560638,1.006240,,,1.000000,,,,,,
23,586148,1.146405,,,1.000000,,,,,,
