round,grad_computations,train_loss,drift,grad_norm,h_label,radius,ball_hits,mean_hit_step,cos_client,cos_agg,cos_client_exact
0,0,2.303516,,,0.500113,,,,,,
1,44800,1.184366,,,0.500113,,,,,,
2,89312,0.419152,,,0.500113,,,,,,
3,133824,0.273852,,,0.500113,,,,,,
4,178507,0.213675,,,0.500113,,,,,,
5,223136,0.180663,,,0.500113,,,,,,
6,267648,0.173593,,,0.500113,,,,,,
7,312161,0.136889,,,0.500113,,,,,,
8,356843,0.125330,,,0.500113,,,,,,
9,401429,0.113072,,,0.500113,,,,,,
10,445985,0.105507,,,0.500113,,,,,,
11,490518,0.098653,,,0.500113,,,,,,
12,535179,0.100740,,,0.500113,,,,,,
13,579766,0.087716,,,0.500113,,,,,,
