round,grad_computations,train_loss,drift,grad_norm,h_label,radius,ball_hits,mean_hit_step,cos_client,cos_agg,cos_client_exact
0,0,2.300195,,,0.500113,,,,,,
1,25600,1.671705,,,0.500113,,,,,,
2,51200,0.769371,,,0.500113,,,,,,
3,76512,0.484244,,,0.500113,,,,,,
4,102112,0.364878,,,0.500113,,,,,,
5,127425,0.288588,,,0.500113,,,,,,
6,153024,0.247794,,,0.500113,,,,,,
7,178507,0.216948,,,0.500113,,,,,,
8,203936,0.194239,,,0.500113,,,,,,
9,229493,0.176884,,,0.500113,,,,,,
10,254849,0.162883,,,0.500113,,,,,,
11,280405,0.149501,,,0.500113,,,,,,
12,305782,0.139331,,,0.500113,,,,,,
13,331360,0.131032,,,0.500113,,,,,,
14,356843,0.123439,,,0.500113,,,,,,
15,382273,0.115176,,,0.500113,,,,,,
16,407829,0.110214,,,0.500113,,,,,,
17,433185,0.108771,,,0.500113,,,,,,
18,458741,0.100224,,,0.500113,,,,,,
19,484169,0.097518,,,0.500113,,,,,,
20,509654,0.093094,,,0.500113,,,,,,
21,535179,0.089172,,,0.500113,,,,,,
22,560566,0.086623,,,0.500113,,,,,,
23,586165,0.085755,,,0.500113,,,,,,
