round,grad_computations,train_loss,drift,grad_norm,h_label,radius,ball_hits,mean_hit_step,cos_client,cos_agg,cos_client_exact
0,0,2.300195,,,0.000000,,,,,,
1,12800,1.423827,,,0.000000,,,,,,
2,25600,0.744578,,,0.000000,,,,,,
3,38400,0.524988,,,0.000000,,,,,,
4,51200,0.372300,,,0.000000,,,,,,
5,63840,0.304144,,,0.000000,,,,,,
6,76640,0.263313,,,0.000000,,,,,,
7,89440,0.228727,,,0.000000,,,,,,
8,102240,0.207341,,,0.000000,,,,,,
9,115040,0.187351,,,0.000000,,,,,,
10,127680,0.173214,,,0.000000,,,,,,
11,140480,0.161255,,,0.000000,,,,,,
12,153280,0.148844,,,0.000000,,,,,,
13,166080,0.139478,,,0.000000,,,,,,
14,178880,0.131484,,,0.000000,,,,,,
15,191520,0.126461,,,0.000000,,,,,,
16,204320,0.118814,,,0.000000,,,,,,
17,217120,0.112421,,,0.000000,,,,,,
18,229920,0.108226,,,0.000000,,,,,,
19,242560,0.104279,,,0.000000,,,,,,
20,255360,0.097895,,,0.000000,,,,,,
21,268160,0.094318,,,0.000000,,,,,,
22,280960,0.091258,,,0.000000,,,,,,
23,293760,0.088578,,,0.000000,,,,,,
24,306400,0.085017,,,0.000000,,,,,,
25,319200,0.082971,,,0.000000,,,,,,
26,332000,0.080582,,,0.000000,,,,,,
27,344800,0.082038,,,0.000000,,,,,,
28,357600,0.076838,,,0.000000,,,,,,
29,370240,0.074406,,,0.000000,,,,,,
30,383040,0.071536,,,0.000000,,,,,,
31,395840,0.070558,,,0.000000,,,,,,
32,408640,0.069320,,,0.000000,,,,,,
33,421280,0.068094,,,0.000000,,,,,,
34,434080,0.065864,,,0.000000,,,,,,
35,446880,0.064496,,,0.000000,,,,,,
36,459680,0.063297,,,0.000000,,,,,,
37,472480,0.062109,,,0.000000,,,,,,
38,485120,0.060317,,,0.000000,,,,,,
39,497920,0.059665,,,0.000000,,,,,,
40,510720,0.059427,,,0.000000,,,,,,
41,523520,0.059144,,,0.000000,,,,,,
42,536320,0.057612,,,0.000000,,,,,,
43,548960,0.055542,,,0.000000,,,,,,
44,561760,0.055240,,,0.000000,,,,,,
45,574560,0.053803,,,0.000000,,,,,,
46,587360,0.052891,,,0.000000,,,,,,
47,600000,0.052057,,,0.000000,,,,,,
