round,grad_computations,train_loss,drift,grad_norm,h_label,radius,ball_hits,mean_hit_step,cos_client,cos_agg,cos_client_exact
0,0,2.303516,,,1.000000,,,,,,
1,44800,2.257721,,,1.000000,,,,,,
2,89312,2.181198,,,1.000000,,,,,,
3,133866,2.111031,,,1.000000,,,,,,
4,178456,2.039003,,,1.000000,,,,,,
5,223117,1.961104,,,1.000000,,,,,,
6,267690,1.873482,,,1.000000,,,,,,
7,312202,1.777802,,,1.000000,,,,,,
8,356792,1.674591,,,1.000000,,,,,,
9,401495,1.571695,,,1.000000,,,,,,
10,446007,1.518508,,,1.000000,,,,,,
11,490526,1.861935,,,1.000000,,,,,,
12,535170,2.592023,,,1.000000,,,,,,
13,579831,2.321536,,,1.000000,,,,,,
