round,grad_computations,train_loss,drift,grad_norm,h_label,radius,ball_hits,mean_hit_step,cos_client,cos_agg,cos_client_exact
0,0,2.309732,,,0.500113,,,,,,
1,44800,1.162735,,,0.500113,,,,,,
2,89312,0.417448,,,0.500113,,,,,,
3,133824,0.269289,,,0.500113,,,,,,
4,178507,0.216924,,,0.500113,,,,,,
5,223136,0.177995,,,0.500113,,,,,,
6,267648,0.155232,,,0.500113,,,,,,
7,312161,0.169302,,,0.500113,,,,,,
8,356843,0.123926,,,0.500113,,,,,,
9,401429,0.113892,,,0.500113,,,,,,
10,445985,0.106092,,,0.500113,,,,,,
11,490518,0.097302,,,0.500113,,,,,,
12,535179,0.090646,,,0.500113,,,,,,
13,579766,0.086415,,,0.500113,,,,,,
