round,grad_computations,train_loss,drift,grad_norm,h_label,radius,ball_hits,mean_hit_step,cos_client,cos_agg,cos_client_exact
0,0,2.300195,,,1.000000,,,,,,
1,12800,2.261267,,,1.000000,,,,,,
2,25600,2.170349,,,1.000000,,,,,,
3,38400,2.102515,,,1.000000,,,,,,
4,51200,2.029993,,,1.000000,,,,,,
5,63754,1.952994,,,1.000000,,,,,,
6,76512,1.867776,,,1.000000,,,,,,
7,89312,1.773621,,,1.000000,,,,,,
8,102112,1.673877,,,1.000000,,,,,,
9,114893,1.588110,,,1.000000,,,,,,
10,127466,1.628355,,,1.000000,,,,,,
11,140224,2.084917,,,1.000000,,,,,,
12,153024,2.394773,,,1.000000,,,,,,
13,165805,2.104617,,,1.000000,,,,,,
14,178456,1.657607,,,1.000000,,,,,,
15,191178,1.390722,,,1.000000,,,,,,
16,203936,1.284568,,,1.000000,,,,,,
17,216717,1.250976,,,1.000000,,,,,,
18,229517,1.367253,,,1.000000,,,,,,
19,242110,1.264861,,,1.000000,,,,,,
20,254890,1.416209,,,1.000000,,,,,,
21,267690,1.101925,,,1.000000,,,,,,
22,280429,1.126018,,,1.000000,,,,,,
23,293146,1.347961,,,1.000000,,,,,,
24,305809,1.130861,,,1.000000,,,,,,
25,318602,0.993948,,,1.000000,,,,,,
26,331383,1.029065,,,1.000000,,,,,,
27,344141,1.032689,,,1.000000,,,,,,
28,356792,0.934306,,,1.000000,,,,,,
29,369521,0.875208,,,1.000000,,,,,,
30,382295,0.883723,,,1.000000,,,,,,
31,395095,0.867364,,,1.000000,,,,,,
32,407853,1.044820,,,1.000000,,,,,,
33,420446,1.102370,,,1.000000,,,,,,
34,433214,1.026429,,,1.000000,,,,,,
35,446007,0.859458,,,1.000000,,,,,,
36,458807,0.767035,,,1.000000,,,,,,
37,471524,0.702211,,,1.000000,,,,,,
38,484158,0.723140,,,1.000000,,,,,,
39,496926,0.783771,,,1.000000,,,,,,
40,509719,0.833634,,,1.000000,,,,,,
41,522519,0.730976,,,1.000000,,,,,,
42,535170,0.784988,,,1.000000,,,,,,
43,547851,0.671884,,,1.000000,,,,,,
44,560638,0.857351,,,1.000000,,,,,,
45,573431,0.764294,,,1.000000,,,,,,
46,586148,0.690578,,,1.000000,,,,,,
47,598805,0.847742,,,1.000000,,,,,,
