round,grad_computations,train_loss,drift,grad_norm,h_label,radius,ball_hits,mean_hit_step,cos_client,cos_agg,cos_client_exact
0,0,2.300195,,,0.500113,,,,,,
1,12800,2.022177,,,0.500113,,,,,,
2,25600,1.516503,,,0.500113,,,,,,
3,38400,0.994620,,,0.500113,,,,,,
4,51200,0.723320,,,0.500113,,,,,,
5,63713,0.568660,,,0.500113,,,,,,
6,76512,0.462290,,,0.500113,,,,,,
7,89312,0.388607,,,0.500113,,,,,,
8,102112,0.351630,,,0.500113,,,,,,
9,114869,0.312888,,,0.500113,,,,,,
10,127425,0.281887,,,0.500113,,,,,,
11,140224,0.260109,,,0.500113,,,,,,
12,153024,0.244179,,,0.500113,,,,,,
13,165824,0.224712,,,0.500113,,,,,,
14,178507,0.221270,,,0.500113,,,,,,
15,191137,0.200050,,,0.500113,,,,,,
16,203936,0.190610,,,0.500113,,,,,,
17,216736,0.180820,,,0.500113,,,,,,
18,229493,0.173233,,,0.500113,,,,,,
19,242121,0.164486,,,0.500113,,,,,,
20,254849,0.156756,,,0.500113,,,,,,
21,267648,0.151726,,,0.500113,,,,,,
22,280405,0.146935,,,0.500113,,,,,,
23,293205,0.141446,,,0.500113,,,,,,
24,305782,0.136774,,,0.500113,,,,,,
25,318561,0.131409,,,0.500113,,,,,,
26,331360,0.127305,,,0.500113,,,,,,
27,344117,0.124311,,,0.500113,,,,,,
28,356843,0.123667,,,0.500113,,,,,,
29,369494,0.116875,,,0.500113,,,,,,
30,382273,0.114627,,,0.500113,,,,,,
31,395029,0.110957,,,0.500113,,,,,,
32,407829,0.107226,,,0.500113,,,,,,
33,420457,0.105594,,,0.500113,,,,,,
34,433185,0.104187,,,0.500113,,,,,,
35,445985,0.100462,,,0.500113,,,,,,
36,458741,0.098717,,,0.500113,,,,,,
37,471541,0.097804,,,0.500113,,,,,,
38,484169,0.094941,,,0.500113,,,,,,
39,496897,0.092424,,,0.500113,,,,,,
40,509654,0.089640,,,0.500113,,,,,,
41,522453,0.088440,,,0.500113,,,,,,
42,535179,0.087378,,,0.500113,,,,,,
43,547881,0.087986,,,0.500113,,,,,,
44,560566,0.083864,,,0.500113,,,,,,
45,573366,0.082463,,,0.500113,,,,,,
46,586165,0.081276,,,0.500113,,,,,,
47,598793,0.081298,,,0.500113,,,,,,
