round,grad_computations,train_loss,drift,grad_norm,h_label,radius,ball_hits,mean_hit_step,cos_client,cos_agg,cos_client_exact
0,0,2.303516,,,0.900220,,,,,,
1,12800,2.229725,,,0.900220,,,,,,
2,25600,2.145325,,,0.900220,,,,,,
3,38400,2.063356,,,0.900220,,,,,,
4,51200,1.972413,,,0.900220,,,,,,
5,63717,1.872599,,,0.900220,,,,,,
6,76512,1.756472,,,0.900220,,,,,,
7,89312,1.651833,,,0.900220,,,,,,
8,102112,1.540133,,,0.900220,,,,,,
9,114851,1.418806,,,0.900220,,,,,,
10,127429,1.315499,,,0.900220,,,,,,
11,140224,1.202751,,,0.900220,,,,,,
12,153024,1.107326,,,0.900220,,,,,,
13,165763,1.025194,,,0.900220,,,,,,
14,178434,0.938390,,,0.900220,,,,,,
15,191141,0.866943,,,0.900220,,,,,,
16,203936,0.800029,,,0.900220,,,,,,
17,216736,0.733576,,,0.900220,,,,,,
18,229475,0.690669,,,0.900220,,,,,,
19,242090,0.650861,,,0.900220,,,,,,
20,254853,0.606968,,,0.900220,,,,,,
21,267648,0.580056,,,0.900220,,,,,,
22,280387,0.556129,,,0.900220,,,,,,
23,293115,0.533035,,,0.900220,,,,,,
24,305783,0.498868,,,0.900220,,,,,,
25,318565,0.474550,,,0.900220,,,,,,
26,331304,0.449043,,,0.900220,,,,,,
27,344099,0.436647,,,0.900220,,,,,,
28,356770,0.416849,,,0.900220,,,,,,
29,369495,0.406617,,,0.900220,,,,,,
30,382277,0.387508,,,0.900220,,,,,,
31,395016,0.367918,,,0.900220,,,,,,
32,407811,0.357581,,,0.900220,,,,,,
33,420426,0.347458,,,0.900220,,,,,,
34,433207,0.334406,,,0.900220,,,,,,
35,445928,0.322603,,,0.900220,,,,,,
36,458728,0.312963,,,0.900220,,,,,,
37,471451,0.304871,,,0.900220,,,,,,
38,484138,0.295963,,,0.900220,,,,,,
39,496858,0.290620,,,0.900220,,,,,,
40,509640,0.284997,,,0.900220,,,,,,
41,522440,0.273332,,,0.900220,,,,,,
42,535106,0.266566,,,0.900220,,,,,,
43,547789,0.262790,,,0.900220,,,,,,
44,560570,0.252924,,,0.900220,,,,,,
45,573352,0.245931,,,0.900220,,,,,,
46,586080,0.243995,,,0.900220,,,,,,
47,598767,0.238339,,,0.900220,,,,,,
