round,grad_computations,train_loss,drift,grad_norm,h_label,radius,ball_hits,mean_hit_step,cos_client,cos_agg,cos_client_exact
0,0,2.300195,,,0.500113,,,,,,
1,44800,1.197007,,,0.500113,,,,,,
2,89312,0.442600,,,0.500113,,,,,,
3,133824,0.323636,,,0.500113,,,,,,
4,178507,0.223442,,,0.500113,,,,,,
5,223136,0.186116,,,0.500113,,,,,,
6,267648,0.161259,,,0.500113,,,,,,
7,312161,0.142628,,,0.500113,,,,,,
8,356843,0.125586,,,0.500113,,,,,,
9,401429,0.113917,,,0.500113,,,,,,
10,445985,0.109784,,,0.500113,,,,,,
11,490518,0.101157,,,0.500113,,,,,,
12,535179,0.091955,,,0.500113,,,,,,
13,579766,0.087262,,,0.500113,,,,,,
