round,grad_computations,train_loss,drift,grad_norm,h_label,radius,ball_hits,mean_hit_step,cos_client,cos_agg,cos_client_exact
0,0,2.309732,,,0.900220,,,,,,
1,12800,2.207450,,,0.900220,,,,,,
2,25600,2.117243,,,0.900220,,,,,,
3,38400,1.992662,,,0.900220,,,,,,
4,51200,1.888364,,,0.900220,,,,,,
5,63717,1.779528,,,0.900220,,,,,,
6,76512,1.650041,,,0.900220,,,,,,
7,89312,1.546547,,,0.900220,,,,,,
8,102112,1.379521,,,0.900220,,,,,,
9,114851,1.297079,,,0.900220,,,,,,
10,127429,1.199390,,,0.900220,,,,,,
11,140224,1.074812,,,0.900220,,,,,,
12,153024,0.989047,,,0.900220,,,,,,
13,165763,0.892931,,,0.900220,,,,,,
14,178434,0.829861,,,0.900220,,,,,,
15,191141,0.767639,,,0.900220,,,,,,
16,203936,0.721431,,,0.900220,,,,,,
17,216736,0.666995,,,0.900220,,,,,,
18,229475,0.624633,,,0.900220,,,,,,
19,242090,0.589298,,,0.900220,,,,,,
20,254853,0.552879,,,0.900220,,,,,,
21,267648,0.528973,,,0.900220,,,,,,
22,280387,0.502314,,,0.900220,,,,,,
23,293115,0.480683,,,0.900220,,,,,,
24,305783,0.458333,,,0.900220,,,,,,
25,318565,0.438694,,,0.900220,,,,,,
26,331304,0.425411,,,0.900220,,,,,,
27,344099,0.412426,,,0.900220,,,,,,
28,356770,0.395778,,,0.900220,,,,,,
29,369495,0.376788,,,0.900220,,,,,,
30,382277,0.364704,,,0.900220,,,,,,
31,395016,0.359268,,,0.900220,,,,,,
32,407811,0.340758,,,0.900220,,,,,,
33,420426,0.325844,,,0.900220,,,,,,
34,433207,0.318560,,,0.900220,,,,,,
35,445928,0.310812,,,0.900220,,,,,,
36,458728,0.306025,,,0.900220,,,,,,
37,471451,0.295055,,,0.900220,,,,,,
38,484138,0.285840,,,0.900220,,,,,,
39,496858,0.284926,,,0.900220,,,,,,
40,509640,0.273843,,,0.900220,,,,,,
41,522440,0.270366,,,0.900220,,,,,,
42,535106,0.258513,,,0.900220,,,,,,
43,547789,0.254473,,,0.900220,,,,,,
44,560570,0.246430,,,0.900220,,,,,,
45,573352,0.243877,,,0.900220,,,,,,
46,586080,0.236707,,,0.900220,,,,,,
47,598767,0.234535,,,0.900220,,,,,,
