round,grad_computations,train_loss,drift,grad_norm,h_label,radius,ball_hits,mean_hit_step,cos_client,cos_agg,cos_client_exact
0,0,2.309732,,,0.500113,,,,,,
1,12800,2.004821,,,0.500113,,,,,,
2,25600,1.449891,,,0.500113,,,,,,
3,38400,0.931471,,,0.500113,,,,,,
4,51200,0.657074,,,0.500113,,,,,,
5,63713,0.536155,,,0.500113,,,,,,
6,76512,0.407480,,,0.500113,,,,,,
7,89312,0.356237,,,0.500113,,,,,,
8,102112,0.318149,,,0.500113,,,,,,
9,114869,0.296447,,,0.500113,,,,,,
10,127425,0.265385,,,0.500113,,,,,,
11,140224,0.246458,,,0.500113,,,,,,
12,153024,0.226810,,,0.500113,,,,,,
13,165824,0.212679,,,0.500113,,,,,,
14,178507,0.207799,,,0.500113,,,,,,
15,191137,0.191904,,,0.500113,,,,,,
16,203936,0.181757,,,0.500113,,,,,,
17,216736,0.175064,,,0.500113,,,,,,
18,229493,0.166473,,,0.500113,,,,,,
19,242121,0.166514,,,0.500113,,,,,,
20,254849,0.154360,,,0.500113,,,,,,
21,267648,0.148294,,,0.500113,,,,,,
22,280405,0.143556,,,0.500113,,,,,,
23,293205,0.138232,,,0.500113,,,,,,
24,305782,0.135047,,,0.500113,,,,,,
25,318561,0.130375,,,0.500113,,,,,,
26,331360,0.126698,,,0.500113,,,,,,
27,344117,0.123494,,,0.500113,,,,,,
28,356843,0.118266,,,0.500113,,,,,,
29,369494,0.116243,,,0.500113,,,,,,
30,382273,0.112434,,,0.500113,,,,,,
31,395029,0.109489,,,0.500113,,,,,,
32,407829,0.107054,,,0.500113,,,,,,
33,420457,0.104808,,,0.500113,,,,,,
34,433185,0.103400,,,0.500113,,,,,,
35,445985,0.099390,,,0.500113,,,,,,
36,458741,0.098368,,,0.500113,,,,,,
37,471541,0.096353,,,0.500113,,,,,,
38,484169,0.095614,,,0.500113,,,,,,
39,496897,0.093500,,,0.500113,,,,,,
40,509654,0.091023,,,0.500113,,,,,,
41,522453,0.088645,,,0.500113,,,,,,
42,535179,0.087908,,,0.500113,,,,,,
43,547881,0.086047,,,0.500113,,,,,,
44,560566,0.084267,,,0.500113,,,,,,
45,573366,0.083821,,,0.500113,,,,,,
46,586165,0.082026,,,0.500113,,,,,,
47,598793,0.118203,,,0.500113,,,,,,
