round,grad_computations,train_loss,drift,grad_norm,h_label,radius,ball_hits,mean_hit_step,cos_client,cos_agg,cos_client_exact
0,0,2.303516,,,0.500113,,,,,,
1,25600,1.726262,,,0.500113,,,,,,
2,51200,0.824455,,,0.500113,,,,,,
3,76512,0.455527,,,0.500113,,,,,,
4,102112,0.342590,,,0.500113,,,,,,
5,127425,0.279246,,,0.500113,,,,,,
6,153024,0.239434,,,0.500113,,,,,,
7,178507,0.208843,,,0.500113,,,,,,
8,203936,0.187847,,,0.500113,,,,,,
9,229493,0.171166,,,0.500113,,,,,,
10,254849,0.158557,,,0.500113,,,,,,
11,280405,0.146173,,,0.500113,,,,,,
12,305782,0.138349,,,0.500113,,,,,,
13,331360,0.129050,,,0.500113,,,,,,
14,356843,0.121877,,,0.500113,,,,,,
15,382273,0.161002,,,0.500113,,,,,,
16,407829,0.113204,,,0.500113,,,,,,
17,433185,0.106724,,,0.500113,,,,,,
18,458741,0.102551,,,0.500113,,,,,,
19,484169,0.098336,,,0.500113,,,,,,
20,509654,0.094956,,,0.500113,,,,,,
21,535179,0.091149,,,0.500113,,,,,,
22,560566,0.087883,,,0.500113,,,,,,
23,586165,0.085193,,,0.500113,,,,,,
