round,grad_computations,train_loss,drift,grad_norm,h_label,radius,ball_hits,mean_hit_step,cos_client,cos_agg,cos_client_exact
0,0,2.300195,,,0.900220,,,,,,
1,25600,2.168259,,,0.900220,,,,,,
2,51200,2.034555,,,0.900220,,,,,,
3,76512,1.871853,,,0.900220,,,,,,
4,102112,1.688982,,,0.900220,,,,,,
5,127429,1.478173,,,0.900220,,,,,,
6,153024,1.282064,,,0.900220,,,,,,
7,178434,1.104084,,,0.900220,,,,,,
8,203936,0.959580,,,0.900220,,,,,,
9,229475,0.843827,,,0.900220,,,,,,
10,254853,0.741375,,,0.900220,,,,,,
11,280387,0.663994,,,0.900220,,,,,,
12,305783,0.602113,,,0.900220,,,,,,
13,331304,0.537514,,,0.900220,,,,,,
14,356770,0.496442,,,0.900220,,,,,,
15,382277,0.467401,,,0.900220,,,,,,
16,407811,0.436076,,,0.900220,,,,,,
17,433207,0.403773,,,0.900220,,,,,,
18,458728,0.383140,,,0.900220,,,,,,
19,484138,0.358422,,,0.900220,,,,,,
20,509640,0.343700,,,0.900220,,,,,,
21,535106,0.324823,,,0.900220,,,,,,
22,560570,0.376307,,,0.900220,,,,,,
23,586080,0.307038,,,0.900220,,,,,,
