round,grad_computations,train_loss,drift,grad_norm,h_label,radius,ball_hits,mean_hit_step,cos_client,cos_agg,cos_client_exact
0,0,2.309732,,,1.000000,,,,,,
1,3200,2.256379,,,1.000000,,,,,,
2,6400,2.168023,,,1.000000,,,,,,
3,9600,2.094257,,,1.000000,,,,,,
4,12800,2.014207,,,1.000000,,,,,,
5,16000,1.929811,,,1.000000,,,,,,
6,19200,1.837007,,,1.000000,,,,,,
7,22400,1.737327,,,1.000000,,,,,,
8,25600,1.659281,,,1.000000,,,,,,
9,28800,1.752327,,,1.000000,,,,,,
10,32000,2.177224,,,1.000000,,,,,,
11,35200,2.080146,,,1.000000,,,,,,
12,38400,1.769763,,,1.000000,,,,,,
13,41600,1.474185,,,1.000000,,,,,,
14,44800,1.260077,,,1.000000,,,,,,
15,48000,1.156635,,,1.000000,,,,,,
16,51200,1.136809,,,1.000000,,,,,,
17,54381,1.385879,,,1.000000,,,,,,
18,57581,1.733407,,,1.000000,,,,,,
19,60574,1.482006,,,1.000000,,,,,,
20,63754,1.339597,,,1.000000,,,,,,
21,66954,1.393663,,,1.000000,,,,,,
22,70112,1.191896,,,1.000000,,,,,,
23,73312,1.052577,,,1.000000,,,,,,
24,76512,0.967064,,,1.000000,,,,,,
25,79712,1.038134,,,1.000000,,,,,,
26,82912,1.109572,,,1.000000,,,,,,
27,86112,1.273412,,,1.000000,,,,,,
28,89312,0.924004,,,1.000000,,,,,,
29,92512,0.797974,,,1.000000,,,,,,
30,95712,0.782328,,,1.000000,,,,,,
31,98912,0.871911,,,1.000000,,,,,,
32,102112,0.876867,,,1.000000,,,,,,
33,105312,1.090214,,,1.000000,,,,,,
34,108493,0.889764,,,1.000000,,,,,,
35,111693,0.671451,,,1.000000,,,,,,
36,114893,0.636944,,,1.000000,,,,,,
37,118010,0.623878,,,1.000000,,,,,,
38,121086,0.749524,,,1.000000,,,,,,
39,124273,0.848468,,,1.000000,,,,,,
40,127466,0.788866,,,1.000000,,,,,,
41,130666,0.721469,,,1.000000,,,,,,
42,133866,0.551739,,,1.000000,,,,,,
43,137024,0.509706,,,1.000000,,,,,,
44,140224,0.496916,,,1.000000,,,,,,
45,143424,0.548975,,,1.000000,,,,,,
46,146624,0.639268,,,1.000000,,,,,,
47,149824,0.788046,,,1.000000,,,,,,
48,153024,0.593683,,,1.000000,,,,,,
49,156224,0.506262,,,1.000000,,,,,,
50,159424,0.469474,,,1.000000,,,,,,
51,162605,0.478612,,,1.000000,,,,,,
52,165805,0.468577,,,1.000000,,,,,,
53,169005,0.558404,,,1.000000,,,,,,
