round,grad_computations,train_loss,drift,grad_norm,h_label,radius,ball_hits,mean_hit_step,cos_client,cos_agg,cos_client_exact
0,0,2.300195,,,1.000000,,,,,,
1,44800,2.260415,,,1.000000,,,,,,
2,89312,2.159348,,,1.000000,,,,,,
3,133866,2.084699,,,1.000000,,,,,,
4,178456,2.007308,,,1.000000,,,,,,
5,223117,1.924966,,,1.000000,,,,,,
6,267690,1.842195,,,1.000000,,,,,,
7,312202,1.778907,,,1.000000,,,,,,
8,356792,1.863062,,,1.000000,,,,,,
9,401495,2.256220,,,1.000000,,,,,,
10,446007,1.948566,,,1.000000,,,,,,
11,490526,1.633539,,,1.000000,,,,,,
12,535170,1.443988,,,1.000000,,,,,,
13,579831,1.379527,,,1.000000,,,,,,
