round,grad_computations,train_loss,drift,grad_norm,h_label,radius,ball_hits,mean_hit_step,cos_client,cos_agg,cos_client_exact
0,0,2.300195,,,0.900220,,,,,,
1,44800,2.101528,,,0.900220,,,,,,
2,89312,1.872711,,,0.900220,,,,,,
3,133824,1.510279,,,0.900220,,,,,,
4,178434,1.183990,,,0.900220,,,,,,
5,223075,0.933980,,,0.900220,,,,,,
6,267648,0.735447,,,0.900220,,,,,,
7,312165,0.608967,,,0.900220,,,,,,
8,356770,0.526478,,,0.900220,,,,,,
9,401411,0.464304,,,0.900220,,,,,,
10,445928,0.415699,,,0.900220,,,,,,
11,490519,0.370165,,,0.900220,,,,,,
12,535106,0.339071,,,0.900220,,,,,,
13,579752,0.316889,,,0.900220,,,,,,
