round,grad_computations,train_loss,drift,grad_norm,h_label,radius,ball_hits,mean_hit_step,cos_client,cos_agg,cos_client_exact
0,0,2.303516,,,1.000000,,,,,,
1,12800,2.259986,,,1.000000,,,,,,
2,25600,2.191597,,,1.000000,,,,,,
3,38400,2.129334,,,1.000000,,,,,,
4,51200,2.061750,,,1.000000,,,,,,
5,63754,1.990994,,,1.000000,,,,,,
6,76512,1.910952,,,1.000000,,,,,,
7,89312,1.821445,,,1.000000,,,,,,
8,102112,1.727406,,,1.000000,,,,,,
9,114893,1.638852,,,1.000000,,,,,,
10,127466,1.638634,,,1.000000,,,,,,
11,140224,1.918094,,,1.000000,,,,,,
12,153024,2.041861,,,1.000000,,,,,,
13,165805,1.677479,,,1.000000,,,,,,
14,178456,1.811589,,,1.000000,,,,,,
15,191178,1.575064,,,1.000000,,,,,,
16,203936,1.289997,,,1.000000,,,,,,
17,216717,1.217719,,,1.000000,,,,,,
18,229517,1.289626,,,1.000000,,,,,,
19,242110,1.451031,,,1.000000,,,,,,
20,254890,1.274990,,,1.000000,,,,,,
21,267690,1.303818,,,1.000000,,,,,,
22,280429,1.146737,,,1.000000,,,,,,
23,293146,1.248900,,,1.000000,,,,,,
24,305809,1.010576,,,1.000000,,,,,,
25,318602,1.085224,,,1.000000,,,,,,
26,331383,0.939928,,,1.000000,,,,,,
27,344141,1.074027,,,1.000000,,,,,,
28,356792,0.941991,,,1.000000,,,,,,
29,369521,0.946724,,,1.000000,,,,,,
30,382295,1.109626,,,1.000000,,,,,,
31,395095,1.454309,,,1.000000,,,,,,
32,407853,1.097926,,,1.000000,,,,,,
33,420446,0.761453,,,1.000000,,,,,,
34,433214,0.697673,,,1.000000,,,,,,
35,446007,0.682445,,,1.000000,,,,,,
36,458807,0.720821,,,1.000000,,,,,,
37,471524,0.841690,,,1.000000,,,,,,
38,484158,0.932932,,,1.000000,,,,,,
39,496926,1.015193,,,1.000000,,,,,,
40,509719,0.685248,,,1.000000,,,,,,
41,522519,0.772501,,,1.000000,,,,,,
42,535170,0.701777,,,1.000000,,,,,,
43,547851,0.752190,,,1.000000,,,,,,
44,560638,0.810903,,,1.000000,,,,,,
45,573431,0.699619,,,1.000000,,,,,,
46,586148,0.666712,,,1.000000,,,,,,
47,598805,0.611493,,,1.000000,,,,,,
