round,grad_computations,train_loss,drift,grad_norm,h_label,radius,ball_hits,mean_hit_step,cos_client,cos_agg,cos_client_exact
0,0,2.309732,,,0.000000,,,,,,
1,44800,0.418074,,,0.000000,,,,,,
2,89440,0.221866,,,0.000000,,,,,,
3,134080,0.162491,,,0.000000,,,,,,
4,178880,0.131932,,,0.000000,,,,,,
5,223520,0.110484,,,0.000000,,,,,,
6,268160,0.096847,,,0.000000,,,,,,
7,312800,0.086285,,,0.000000,,,,,,
8,357600,0.078132,,,0.000000,,,,,,
9,402240,0.071132,,,0.000000,,,,,,
10,446880,0.065999,,,0.000000,,,,,,
11,491520,0.062982,,,0.000000,,,,,,
12,536320,0.059685,,,0.000000,,,,,,
13,580960,0.055072,,,0.000000,,,,,,
