round,grad_computations,train_loss,drift,grad_norm,h_label,radius,ball_hits,mean_hit_step,cos_client,cos_agg,cos_client_exact
0,0,2.300195,,,1.000000,,,,,,
9,5760,2.073964,,,1.000000,,,,,,
18,11520,1.406693,,,1.000000,,,,,,
27,17280,1.003923,,,1.000000,,,,,,
36,23040,1.112831,,,1.000000,,,,,,
45,28800,0.871933,,,1.000000,,,,,,
54,34560,0.638308,,,1.000000,,,,,,
63,40320,0.558604,,,1.000000,,,,,,
72,46080,0.424372,,,1.000000,,,,,,
81,51840,0.353153,,,1.000000,,,,,,
90,57581,0.359870,,,1.000000,,,,,,
99,63114,0.326441,,,1.000000,,,,,,
108,68832,0.298572,,,1.000000,,,,,,
117,74592,0.278273,,,1.000000,,,,,,
126,80352,0.293454,,,1.000000,,,,,,
135,86112,0.242377,,,1.000000,,,,,,
144,91872,0.223280,,,1.000000,,,,,,
153,97632,0.226230,,,1.000000,,,,,,
162,103392,0.239931,,,1.000000,,,,,,
171,109133,0.202587,,,1.000000,,,,,,
180,114893,0.201965,,,1.000000,,,,,,
189,120446,0.209676,,,1.000000,,,,,,
198,126186,0.187644,,,1.000000,,,,,,
207,131946,0.184821,,,1.000000,,,,,,
216,137664,0.171271,,,1.000000,,,,,,
225,143424,0.162438,,,1.000000,,,,,,
234,149184,0.162798,,,1.000000,,,,,,
243,154944,0.153911,,,1.000000,,,,,,
252,160704,0.149612,,,1.000000,,,,,,
261,166445,0.142796,,,1.000000,,,,,,
270,172205,0.139134,,,1.000000,,,,,,
279,177816,0.133564,,,1.000000,,,,,,
288,183505,0.130100,,,1.000000,,,,,,
297,189258,0.128928,,,1.000000,,,,,,
306,195018,0.127117,,,1.000000,,,,,,
315,200778,0.130122,,,1.000000,,,,,,
324,206496,0.116338,,,1.000000,,,,,,
333,212256,0.116691,,,1.000000,,,,,,
342,217997,0.114695,,,1.000000,,,,,,
351,223757,0.111085,,,1.000000,,,,,,
360,229517,0.108791,,,1.000000,,,,,,
369,235194,0.104334,,,1.000000,,,,,,
378,240830,0.107965,,,1.000000,,,,,,
387,246577,0.114732,,,1.000000,,,,,,
396,252330,0.100664,,,1.000000,,,,,,
405,258090,0.097042,,,1.000000,,,,,,
414,263850,0.107316,,,1.000000,,,,,,
423,269610,0.094734,,,1.000000,,,,,,
432,275309,0.093357,,,1.000000,,,,,,
441,281069,0.089923,,,1.000000,,,,,,
450,286829,0.091210,,,1.000000,,,,,,
459,292589,0.089739,,,1.000000,,,,,,
468,298200,0.085558,,,1.000000,,,,,,
477,303902,0.085959,,,1.000000,,,,,,
486,309649,0.090589,,,1.000000,,,,,,
495,315402,0.086414,,,1.000000,,,,,,
504,321162,0.080508,,,1.000000,,,,,,
513,326903,0.082454,,,1.000000,,,,,,
522,332663,0.083166,,,1.000000,,,,,,
531,338381,0.082619,,,1.000000,,,,,,
540,344141,0.079404,,,1.000000,,,,,,
549,349901,0.076619,,,1.000000,,,,,,
558,355512,0.076698,,,1.000000,,,,,,
567,361214,0.086649,,,1.000000,,,,,,
576,366961,0.075396,,,1.000000,,,,,,
585,372721,0.074336,,,1.000000,,,,,,
594,378474,0.071109,,,1.000000,,,,,,
603,384215,0.072428,,,1.000000,,,,,,
612,389975,0.068099,,,1.000000,,,,,,
621,395735,0.071646,,,1.000000,,,,,,
630,401495,0.071597,,,1.000000,,,,,,
639,407213,0.068335,,,1.000000,,,,,,
648,412890,0.065608,,,1.000000,,,,,,
657,418584,0.066610,,,1.000000,,,,,,
666,424286,0.065780,,,1.000000,,,,,,
675,430033,0.067669,,,1.000000,,,,,,
684,435774,0.063318,,,1.000000,,,,,,
693,441527,0.062742,,,1.000000,,,,,,
702,447287,0.063906,,,1.000000,,,,,,
711,453047,0.061231,,,1.000000,,,,,,
720,458807,0.061481,,,1.000000,,,,,,
729,464567,0.059373,,,1.000000,,,,,,
738,470244,0.059154,,,1.000000,,,,,,
747,475896,0.057994,,,1.000000,,,,,,
756,481598,0.059202,,,1.000000,,,,,,
765,487339,0.057721,,,1.000000,,,,,,
774,493086,0.058314,,,1.000000,,,,,,
783,498846,0.059402,,,1.000000,,,,,,
792,504599,0.062129,,,1.000000,,,,,,
801,510359,0.060630,,,1.000000,,,,,,
810,516119,0.055308,,,1.000000,,,,,,
819,521879,0.058309,,,1.000000,,,,,,
828,527556,0.056094,,,1.000000,,,,,,
837,533250,0.055880,,,1.000000,,,,,,
846,538952,0.054427,,,1.000000,,,,,,
855,544651,0.056457,,,1.000000,,,,,,
864,550398,0.057142,,,1.000000,,,,,,
873,556158,0.054603,,,1.000000,,,,,,
882,561911,0.051883,,,1.000000,,,,,,
891,567671,0.052971,,,1.000000,,,,,,
900,573431,0.050219,,,1.000000,,,,,,
909,579191,0.053572,,,1.000000,,,,,,
918,584951,0.049963,,,1.000000,,,,,,
927,590628,0.049273,,,1.000000,,,,,,
936,596303,0.048353,,,1.000000,,,,,,
938,597583,0.049665,,,1.000000,,,,,,
