round,grad_computations,train_loss,drift,grad_norm,h_label,radius,ball_hits,mean_hit_step,cos_client,cos_agg,cos_client_exact
0,0,2.300195,,,0.900220,,,,,,
9,5760,2.067465,,,0.900220,,,,,,
18,11520,1.407445,,,0.900220,,,,,,
27,17280,1.291809,,,0.900220,,,,,,
36,23040,0.810438,,,0.900220,,,,,,
45,28800,0.688107,,,0.900220,,,,,,
54,34560,0.670733,,,0.900220,,,,,,
63,40320,0.430528,,,0.900220,,,,,,
72,46080,0.469512,,,0.900220,,,,,,
81,51840,0.335931,,,0.900220,,,,,,
90,57539,0.389795,,,0.900220,,,,,,
99,63077,0.316892,,,0.900220,,,,,,
108,68832,0.315464,,,0.900220,,,,,,
117,74592,0.288928,,,0.900220,,,,,,
126,80352,0.247428,,,0.900220,,,,,,
135,86112,0.251465,,,0.900220,,,,,,
144,91872,0.223124,,,0.900220,,,,,,
153,97632,0.220952,,,0.900220,,,,,,
162,103392,0.209053,,,0.900220,,,,,,
171,109152,0.201569,,,0.900220,,,,,,
180,114851,0.190119,,,0.900220,,,,,,
189,120426,0.235146,,,0.900220,,,,,,
198,126149,0.186852,,,0.900220,,,,,,
207,131909,0.173805,,,0.900220,,,,,,
216,137664,0.167314,,,0.900220,,,,,,
225,143424,0.164768,,,0.900220,,,,,,
234,149184,0.165356,,,0.900220,,,,,,
243,154944,0.147320,,,0.900220,,,,,,
252,160704,0.156173,,,0.900220,,,,,,
261,166403,0.148558,,,0.900220,,,,,,
270,172163,0.144275,,,0.900220,,,,,,
279,177794,0.147329,,,0.900220,,,,,,
288,183479,0.130400,,,0.900220,,,,,,
297,189221,0.127161,,,0.900220,,,,,,
306,194981,0.132388,,,0.900220,,,,,,
315,200736,0.143344,,,0.900220,,,,,,
324,206496,0.116423,,,0.900220,,,,,,
333,212256,0.114160,,,0.900220,,,,,,
342,218016,0.123114,,,0.900220,,,,,,
351,223715,0.110381,,,0.900220,,,,,,
360,229475,0.109873,,,0.900220,,,,,,
369,235163,0.104488,,,0.900220,,,,,,
378,240810,0.101292,,,0.900220,,,,,,
387,246551,0.100527,,,0.900220,,,,,,
396,252293,0.098739,,,0.900220,,,,,,
405,258053,0.103524,,,0.900220,,,,,,
414,263813,0.092829,,,0.900220,,,,,,
423,269568,0.093903,,,0.900220,,,,,,
432,275267,0.103009,,,0.900220,,,,,,
441,281027,0.089932,,,0.900220,,,,,,
450,286787,0.089602,,,0.900220,,,,,,
459,292547,0.085284,,,0.900220,,,,,,
468,298178,0.088434,,,0.900220,,,,,,
477,303882,0.086699,,,0.900220,,,,,,
486,309623,0.081251,,,0.900220,,,,,,
495,315365,0.082572,,,0.900220,,,,,,
504,321125,0.081375,,,0.900220,,,,,,
513,326885,0.080457,,,0.900220,,,,,,
522,332584,0.078461,,,0.900220,,,,,,
531,338339,0.082772,,,0.900220,,,,,,
540,344099,0.075288,,,0.900220,,,,,,
549,349859,0.075986,,,0.900220,,,,,,
558,355490,0.078343,,,0.900220,,,,,,
567,361194,0.073177,,,0.900220,,,,,,
576,366935,0.074921,,,0.900220,,,,,,
585,372695,0.072644,,,0.900220,,,,,,
594,378437,0.073283,,,0.900220,,,,,,
603,384136,0.075846,,,0.900220,,,,,,
612,389896,0.071568,,,0.900220,,,,,,
621,395656,0.067247,,,0.900220,,,,,,
630,401411,0.067534,,,0.900220,,,,,,
639,407171,0.065918,,,0.900220,,,,,,
648,412859,0.074082,,,0.900220,,,,,,
657,418562,0.370444,,,0.900220,,,,,,
666,424266,0.117935,,,0.900220,,,,,,
675,430007,0.100664,,,0.900220,,,,,,
684,435767,0.092023,,,0.900220,,,,,,
693,441448,0.085761,,,0.900220,,,,,,
702,447208,0.081676,,,0.900220,,,,,,
711,452968,0.077875,,,0.900220,,,,,,
720,458728,0.076108,,,0.900220,,,,,,
729,464488,0.073529,,,0.900220,,,,,,
738,470171,0.070449,,,0.900220,,,,,,
747,475874,0.070929,,,0.900220,,,,,,
756,481578,0.067843,,,0.900220,,,,,,
765,487338,0.066070,,,0.900220,,,,,,
774,493018,0.065913,,,0.900220,,,,,,
783,498778,0.064104,,,0.900220,,,,,,
792,504520,0.062726,,,0.900220,,,,,,
801,510280,0.062464,,,0.900220,,,,,,
810,516040,0.062832,,,0.900220,,,,,,
819,521800,0.061261,,,0.900220,,,,,,
828,527488,0.060345,,,0.900220,,,,,,
837,533191,0.058032,,,0.900220,,,,,,
846,538890,0.058181,,,0.900220,,,,,,
855,544650,0.057299,,,0.900220,,,,,,
864,550330,0.056667,,,0.900220,,,,,,
873,556090,0.058671,,,0.900220,,,,,,
882,561832,0.059025,,,0.900220,,,,,,
891,567592,0.055626,,,0.900220,,,,,,
900,573352,0.054786,,,0.900220,,,,,,
909,579112,0.054595,,,0.900220,,,,,,
918,584872,0.055030,,,0.900220,,,,,,
927,590560,0.053326,,,0.900220,,,,,,
936,596263,0.053738,,,0.900220,,,,,,
938,597543,0.052604,,,0.900220,,,,,,
