round,grad_computations,train_loss,drift,grad_norm,h_label,radius,ball_hits,mean_hit_step,cos_client,cos_agg,cos_client_exact
0,0,2.309732,,,0.500113,,,,,,
9,5760,1.917286,,,0.500113,,,,,,
18,11520,1.840014,,,0.500113,,,,,,
27,17280,1.207681,,,0.500113,,,,,,
36,23040,0.984671,,,0.500113,,,,,,
45,28800,0.858595,,,0.500113,,,,,,
54,34560,0.493111,,,0.500113,,,,,,
63,40320,0.421717,,,0.500113,,,,,,
72,46080,0.365462,,,0.500113,,,,,,
81,51840,0.362382,,,0.500113,,,,,,
90,57557,0.322428,,,0.500113,,,,,,
99,63073,0.335798,,,0.500113,,,,,,
108,68832,0.260195,,,0.500113,,,,,,
117,74592,0.257303,,,0.500113,,,,,,
126,80352,0.280723,,,0.500113,,,,,,
135,86112,0.251441,,,0.500113,,,,,,
144,91872,0.214315,,,0.500113,,,,,,
153,97632,0.211206,,,0.500113,,,,,,
162,103392,0.205296,,,0.500113,,,,,,
171,109152,0.195485,,,0.500113,,,,,,
180,114869,0.183967,,,0.500113,,,,,,
189,120457,0.237791,,,0.500113,,,,,,
198,126145,0.169901,,,0.500113,,,,,,
207,131904,0.167102,,,0.500113,,,,,,
216,137664,0.163889,,,0.500113,,,,,,
225,143424,0.157741,,,0.500113,,,,,,
234,149184,0.160329,,,0.500113,,,,,,
243,154944,0.150126,,,0.500113,,,,,,
252,160704,0.141977,,,0.500113,,,,,,
261,166464,0.136194,,,0.500113,,,,,,
270,172181,0.133719,,,0.500113,,,,,,
279,177867,0.133396,,,0.500113,,,,,,
288,183478,0.133064,,,0.500113,,,,,,
297,189217,0.127887,,,0.500113,,,,,,
306,194976,0.122518,,,0.500113,,,,,,
315,200736,0.123886,,,0.500113,,,,,,
324,206496,0.115502,,,0.500113,,,,,,
333,212256,0.113010,,,0.500113,,,,,,
342,218016,0.112290,,,0.500113,,,,,,
351,223776,0.125158,,,0.500113,,,,,,
360,229493,0.116318,,,0.500113,,,,,,
369,235253,0.115361,,,0.500113,,,,,,
378,240841,0.104466,,,0.500113,,,,,,
387,246550,0.103672,,,0.500113,,,,,,
396,252289,0.098894,,,0.500113,,,,,,
405,258049,0.100044,,,0.500113,,,,,,
414,263808,0.095938,,,0.500113,,,,,,
423,269568,0.092310,,,0.500113,,,,,,
432,275328,0.093339,,,0.500113,,,,,,
441,281045,0.091040,,,0.500113,,,,,,
450,286805,0.090097,,,0.500113,,,,,,
459,292565,0.089129,,,0.500113,,,,,,
468,298251,0.085115,,,0.500113,,,,,,
477,303913,0.083695,,,0.500113,,,,,,
486,309601,0.084638,,,0.500113,,,,,,
495,315361,0.083090,,,0.500113,,,,,,
504,321121,0.080865,,,0.500113,,,,,,
513,326880,0.083177,,,0.500113,,,,,,
522,332640,0.084308,,,0.500113,,,,,,
531,338357,0.084583,,,0.500113,,,,,,
540,344117,0.079875,,,0.500113,,,,,,
549,349877,0.076218,,,0.500113,,,,,,
558,355563,0.074082,,,0.500113,,,,,,
567,361225,0.084231,,,0.500113,,,,,,
576,366934,0.081730,,,0.500113,,,,,,
585,372673,0.075588,,,0.500113,,,,,,
594,378433,0.071898,,,0.500113,,,,,,
603,384193,0.069264,,,0.500113,,,,,,
612,389952,0.070436,,,0.500113,,,,,,
621,395669,0.068694,,,0.500113,,,,,,
630,401429,0.069364,,,0.500113,,,,,,
639,407189,0.067325,,,0.500113,,,,,,
648,412949,0.067673,,,0.500113,,,,,,
657,418635,0.073240,,,0.500113,,,,,,
666,424297,0.066734,,,0.500113,,,,,,
675,430006,0.063947,,,0.500113,,,,,,
684,435745,0.065022,,,0.500113,,,,,,
693,441505,0.066328,,,0.500113,,,,,,
702,447265,0.069679,,,0.500113,,,,,,
711,452982,0.065800,,,0.500113,,,,,,
720,458741,0.063827,,,0.500113,,,,,,
729,464501,0.063074,,,0.500113,,,,,,
738,470261,0.062062,,,0.500113,,,,,,
747,475947,0.062748,,,0.500113,,,,,,
756,481609,0.061582,,,0.500113,,,,,,
765,487369,0.059631,,,0.500113,,,,,,
774,493078,0.056956,,,0.500113,,,,,,
783,498817,0.058631,,,0.500113,,,,,,
792,504534,0.055954,,,0.500113,,,,,,
801,510294,0.056512,,,0.500113,,,,,,
810,516054,0.055930,,,0.500113,,,,,,
819,521813,0.056601,,,0.500113,,,,,,
828,527573,0.054581,,,0.500113,,,,,,
837,533259,0.057735,,,0.500113,,,,,,
846,538921,0.056504,,,0.500113,,,,,,
855,544681,0.053659,,,0.500113,,,,,,
864,550390,0.054697,,,0.500113,,,,,,
873,556129,0.054289,,,0.500113,,,,,,
882,561846,0.053855,,,0.500113,,,,,,
891,567606,0.052307,,,0.500113,,,,,,
900,573366,0.052978,,,0.500113,,,,,,
909,579126,0.052126,,,0.500113,,,,,,
918,584885,0.052667,,,0.500113,,,,,,
927,590645,0.049763,,,0.500113,,,,,,
936,596331,0.050004,,,0.500113,,,,,,
938,597611,0.051542,,,0.500113,,,,,,
