round,grad_computations,train_loss,drift,grad_norm,h_label
0,0,4.608579,2.127825e+00,1.503855e-01,0.900611
5,32000,4.589384,4.534535e+00,3.108006e-01,0.900611
10,62800,4.547740,4.738740e+00,3.194279e-01,0.900611
15,94800,4.502740,5.649271e+00,3.813980e-01,0.900611
20,125600,4.448808,5.839078e+00,4.138866e-01,0.900611
25,156400,4.398089,5.678773e+00,4.864782e-01,0.900611
30,188400,4.354964,6.191780e+00,5.150020e-01,0.900611
35,219200,4.300796,6.272787e+00,5.571785e-01,0.900611
40,250000,4.264260,6.371302e+00,5.946761e-01,0.900611
45,282000,4.228297,6.351556e+00,6.389486e-01,0.900611
50,312800,4.195752,6.786092e+00,6.431997e-01,0.900611
55,344800,4.153527,7.154784e+00,6.705765e-01,0.900611
60,375600,4.120599,7.411414e+00,6.737804e-01,0.900611
65,406400,4.090071,7.181174e+00,7.132135e-01,0.900611
70,438400,4.069528,7.080249e+00,7.271808e-01,0.900611
75,469200,4.047997,7.642640e+00,7.233382e-01,0.900611
80,500000,4.020858,8.015927e+00,7.248324e-01,0.900611
85,532000,3.987610,7.537473e+00,7.710841e-01,0.900611
90,562800,3.960671,7.882440e+00,7.647026e-01,0.900611
95,594800,3.940120,8.010150e+00,7.913811e-01,0.900611
100,625600,3.900313,8.028531e+00,7.859903e-01,0.900611
