round,grad_computations,train_loss,drift,grad_norm,h_label
0,0,4.606946,1.808974e+00,1.181110e-01,1.000000
5,32000,4.603870,4.544273e+00,2.767342e-01,1.000000
10,62800,4.568855,5.662570e+00,3.395592e-01,1.000000
15,94800,4.534420,5.610001e+00,3.330577e-01,1.000000
20,125600,4.502326,5.547077e+00,3.429817e-01,1.000000
25,156400,4.467931,7.122747e+00,4.727202e-01,1.000000
30,188400,4.413394,6.556470e+00,4.556100e-01,1.000000
35,219200,4.364346,6.417850e+00,4.938318e-01,1.000000
40,250000,4.342413,6.947727e+00,5.390907e-01,1.000000
45,282000,4.300427,7.245110e+00,5.876732e-01,1.000000
50,312800,4.247092,7.584455e+00,6.185048e-01,1.000000
55,344800,4.222686,7.549034e+00,6.491281e-01,1.000000
60,375600,4.190631,7.640245e+00,6.693656e-01,1.000000
65,406400,4.157138,6.907197e+00,6.998601e-01,1.000000
70,438400,4.126888,7.984535e+00,7.183837e-01,1.000000
75,469200,4.103816,8.323066e+00,7.153481e-01,1.000000
80,500000,4.044714,8.662437e+00,7.319865e-01,1.000000
85,532000,4.035632,8.412731e+00,7.688251e-01,1.000000
90,562800,4.004455,8.301684e+00,7.743580e-01,1.000000
95,594800,3.985743,8.219518e+00,8.046726e-01,1.000000
100,625600,3.968510,8.733482e+00,8.032750e-01,1.000000
